subj_idx,status,runid,condition,cue,coherence,image_index,stim,rt,response,stimulus_side
11,outside,1,1,valid,high,23,1,0.364611996815256,1,0
11,outside,1,1,valid,high,33,1,0.496836888590224,1,1
11,outside,1,4,invalid,low,67,1,0.716379432253234,1,1
11,outside,1,3,valid,low,49,0,0.7393484375779741,0,1
11,outside,1,4,invalid,low,59,1,1.29569920137328,1,0
11,outside,1,4,invalid,low,65,1,0.497953888640041,0,1
11,outside,1,1,valid,high,7,0,1.6639518933170603,1,0
11,outside,1,1,valid,high,20,1,0.30707229437211897,1,0
11,outside,1,1,valid,high,3,0,0.40290568492855494,1,0
11,outside,1,2,invalid,high,36,1,0.43338838881390995,1,0
11,outside,1,2,invalid,high,5,0,0.547730800616591,1,1
11,outside,1,2,invalid,high,3,0,1.07277339403845,0,1
11,outside,1,4,invalid,low,57,1,0.6919339279493221,1,0
11,outside,1,3,valid,low,64,1,0.32525700850874295,1,0
11,outside,1,4,invalid,low,38,0,0.669736478081177,0,1
11,outside,1,4,invalid,low,63,1,0.620045991939151,1,0
11,outside,1,1,valid,high,35,1,0.47543875702831395,1,1
11,outside,1,2,invalid,high,22,1,0.938158456486235,1,1
11,outside,1,2,invalid,high,35,1,0.6682936682091171,0,0
11,outside,1,4,invalid,low,41,0,0.8559129173509058,0,1
11,outside,1,2,invalid,high,11,0,1.6560103945867,0,0
11,outside,1,4,invalid,low,62,1,0.48251951037491403,1,0
11,outside,1,3,valid,low,41,0,0.759661135990427,0,1
11,outside,1,4,invalid,low,37,0,1.57807116982622,1,0
11,outside,1,2,invalid,high,7,0,0.5159558964023739,0,1
11,outside,1,1,valid,high,25,1,0.428697183659096,1,0
11,outside,1,4,invalid,low,45,0,1.4084510424436298,0,1
11,outside,1,3,valid,low,38,0,0.9381364308101179,1,0
11,outside,1,1,valid,high,4,0,0.530355244563907,1,1
11,outside,1,1,valid,high,30,1,0.40052966611983704,1,1
11,outside,1,4,invalid,low,56,1,1.235690222421,1,1
11,outside,1,3,valid,low,52,0,0.700043299995741,0,1
11,outside,1,1,valid,high,26,1,1.05582835995483,1,1
11,outside,1,3,valid,low,50,0,1.50305102751645,1,1
11,outside,1,1,valid,high,9,0,0.437252659600745,1,1
11,outside,1,4,invalid,low,48,0,0.642369607404362,0,0
11,outside,1,4,invalid,low,49,0,0.7749586804002321,1,1
11,outside,1,1,valid,high,2,0,0.396620754341711,1,1
11,outside,1,4,invalid,low,71,1,1.28975668258863,1,0
11,outside,1,3,valid,low,67,1,0.0596138403734585,1,1
11,outside,1,2,invalid,high,8,0,0.35819516345691205,1,1
11,outside,1,1,valid,high,10,0,0.7252631736073449,1,0
11,outside,1,3,valid,low,63,1,0.435935025127947,1,0
11,outside,1,4,invalid,low,69,1,0.505733216400586,1,0
11,outside,1,3,valid,low,37,0,0.42108368413209996,0,0
11,outside,1,3,valid,low,53,0,0.46751587550352297,1,1
11,outside,1,3,valid,low,65,1,0.46543614718666504,1,0
11,outside,1,3,valid,low,40,0,0.5076297731002339,0,0
11,outside,1,1,valid,high,24,1,0.36686922923854604,1,0
11,outside,1,3,valid,low,55,1,0.41989674827073,1,0
11,outside,1,3,valid,low,45,0,0.947801430562322,0,0
11,outside,1,4,invalid,low,43,0,0.775097235906287,0,1
11,outside,1,2,invalid,high,14,0,0.5437287032891621,0,1
11,outside,1,1,valid,high,28,1,0.890655995919587,0,0
11,outside,1,2,invalid,high,27,1,0.312688072845958,0,0
11,outside,1,1,valid,high,12,0,0.39242365029531395,0,0
11,outside,1,1,valid,high,13,0,0.5717808926701761,0,1
11,outside,1,3,valid,low,59,1,0.00012137383691879199,1,1
11,outside,1,1,valid,high,5,0,0.00011727123364835301,0,0
11,outside,1,3,valid,low,58,1,0.924282007264992,1,1
11,outside,1,2,invalid,high,9,0,0.42354758919282204,1,0
11,outside,1,3,valid,low,39,0,0.99535501567334,1,1
11,outside,1,3,valid,low,70,1,0.7432821739566859,1,0
11,outside,1,1,valid,high,32,1,0.989428504253738,1,0
11,outside,1,2,invalid,high,32,1,0.5997344305123989,0,1
11,outside,1,1,valid,high,8,0,1.38498021595296,1,0
11,outside,1,2,invalid,high,4,0,0.5259206871669451,1,0
11,outside,1,3,valid,low,68,1,1.52670132606909,0,0
11,outside,1,4,invalid,low,60,1,1.33031281285821,1,0
11,outside,1,3,valid,low,66,1,0.46810519978134796,1,1
11,outside,1,1,valid,high,34,1,0.359613191023527,1,0
11,outside,1,3,valid,low,56,1,0.524696166094145,1,0
11,outside,1,2,invalid,high,25,1,1.5689981041950902,0,0
11,outside,1,4,invalid,low,68,1,0.000117383191536646,1,0
11,outside,2,4,invalid,low,40,0,0.592398494799454,1,1
11,outside,2,3,valid,low,60,1,0.496287323978322,1,0
11,outside,2,4,invalid,low,49,0,0.6777521993335539,0,0
11,outside,2,4,invalid,low,54,0,0.5785947206049971,0,0
11,outside,2,4,invalid,low,45,0,0.42327642931832105,1,1
11,outside,2,1,valid,high,8,0,0.398872085385847,1,1
11,outside,2,1,valid,high,2,0,0.42925585410739603,1,1
11,outside,2,2,invalid,high,4,0,0.37023015126669606,1,1
11,outside,2,2,invalid,high,12,0,0.391975556052785,1,0
11,outside,2,4,invalid,low,72,1,0.7527423570681999,1,1
11,outside,2,3,valid,low,58,1,0.753946623874072,0,1
11,outside,2,2,invalid,high,28,1,0.406375023635519,1,1
11,outside,2,2,invalid,high,6,0,0.45714078967012,1,1
11,outside,2,3,valid,low,54,0,0.5727092302331579,1,0
11,outside,2,2,invalid,high,25,1,0.388834671841323,1,0
11,outside,2,4,invalid,low,55,1,0.6342583420409941,1,1
11,outside,2,3,valid,low,51,0,0.8796653231820529,1,1
11,outside,2,2,invalid,high,31,1,0.32779337960891997,1,0
11,outside,2,4,invalid,low,50,0,0.8321353709507091,1,1
11,outside,2,1,valid,high,13,0,0.35516533313421006,1,1
11,outside,2,1,valid,high,32,1,0.472360270189711,1,0
11,outside,2,4,invalid,low,60,1,0.475552577499002,1,0
11,outside,2,3,valid,low,70,1,0.380316497487001,1,0
11,outside,2,2,invalid,high,33,1,0.39043179827876895,1,1
11,outside,2,2,invalid,high,11,0,0.487152681992484,1,1
11,outside,2,2,invalid,high,22,1,0.821067216499614,0,0
11,outside,2,1,valid,high,3,0,0.365340595611087,0,0
11,outside,2,3,valid,low,57,1,0.6904811290241919,1,0
11,outside,2,1,valid,high,15,0,0.479537473254823,1,0
11,outside,2,1,valid,high,5,0,0.407381071801865,1,1
11,outside,2,3,valid,low,62,1,0.35407347116506604,0,1
11,outside,2,2,invalid,high,3,0,0.26689494949550896,1,1
11,outside,2,4,invalid,low,58,1,0.6312348012143051,0,1
11,outside,2,2,invalid,high,2,0,0.555015385380102,0,0
11,outside,2,3,valid,low,48,0,1.0383753669702902,1,1
11,outside,2,3,valid,low,63,1,0.587619893515694,1,0
11,outside,2,3,valid,low,55,1,0.7167146763194979,1,0
11,outside,2,4,invalid,low,57,1,0.46062021197212705,0,1
11,outside,2,2,invalid,high,15,0,0.41696827138366604,1,1
11,outside,2,1,valid,high,35,1,1.01758035776493,1,0
11,outside,2,2,invalid,high,21,1,0.360171973429715,0,1
11,outside,2,3,valid,low,56,1,0.46962765089301706,1,1
11,outside,2,1,valid,high,11,0,0.318798198735749,1,0
11,outside,2,4,invalid,low,59,1,1.05644695725732,1,0
11,outside,2,3,valid,low,66,1,0.42351540279651095,1,0
11,outside,2,1,valid,high,25,1,0.33618489077980496,1,1
11,outside,2,4,invalid,low,67,1,0.611288702293677,1,1
11,outside,2,4,invalid,low,53,0,0.6050708215152549,0,0
11,outside,2,1,valid,high,20,1,0.00011706224722729499,1,1
11,outside,2,3,valid,low,42,0,1.32162987012998,1,0
11,outside,2,1,valid,high,9,0,0.47450613026831,1,0
11,outside,2,1,valid,high,4,0,0.6886877195602211,1,0
11,outside,2,3,valid,low,61,1,1.63088454744502,1,0
11,outside,2,3,valid,low,69,1,0.41460269692015606,1,1
11,outside,2,2,invalid,high,5,0,0.628337425983773,1,0
11,outside,2,2,invalid,high,26,1,0.550430750858141,1,1
11,outside,2,4,invalid,low,47,0,1.0198093197987,1,0
11,outside,2,1,valid,high,6,0,0.391707100562599,1,0
11,outside,2,3,valid,low,45,0,0.506832820819,1,0
11,outside,2,3,valid,low,65,1,0.603929198387959,0,0
11,outside,2,3,valid,low,40,0,0.669723859282385,0,1
11,outside,2,2,invalid,high,16,0,0.460930937453668,1,1
11,outside,2,3,valid,low,59,1,0.42804789520778297,1,1
11,outside,2,3,valid,low,39,0,0.954370545355232,1,0
11,outside,2,3,valid,low,44,0,0.454816507438409,1,0
11,outside,2,2,invalid,high,14,0,0.623275710305279,1,0
11,outside,2,2,invalid,high,24,1,0.372886679604562,1,1
11,outside,2,4,invalid,low,65,1,1.83254902224235,1,0
11,outside,2,1,valid,high,23,1,0.37613383092048,0,1
11,outside,2,2,invalid,high,35,1,0.38894731054460896,1,0
11,outside,2,3,valid,low,68,1,0.5138057819576721,1,1
11,outside,2,2,invalid,high,23,1,0.421565887943871,1,0
11,outside,2,4,invalid,low,38,0,0.67557034134461,0,1
11,outside,2,1,valid,high,30,1,0.325545688410784,1,0
11,outside,2,4,invalid,low,46,0,0.7697132482453529,1,0
11,outside,2,2,invalid,high,1,0,0.46092669801510106,0,1
11,outside,2,3,valid,low,67,1,0.00011668657043628602,1,1
11,outside,2,3,valid,low,43,0,0.609458371895926,1,0
11,outside,2,1,valid,high,31,1,0.3592623177592029,1,1
11,outside,2,4,invalid,low,71,1,0.727906734835415,1,0
11,outside,2,2,invalid,high,29,1,0.45064366074620893,1,1
11,outside,2,3,valid,low,47,0,0.8505893839874259,1,1
11,outside,2,4,invalid,low,56,1,0.42624670597615505,1,0
11,outside,2,1,valid,high,18,0,0.463238311688656,1,0
11,outside,2,2,invalid,high,32,1,0.31860907598092997,1,0
11,outside,2,1,valid,high,21,1,0.45937168980526594,1,1
11,outside,2,3,valid,low,52,0,0.43637154052794397,1,1
11,outside,2,3,valid,low,46,0,0.607191050902657,1,1
11,outside,2,4,invalid,low,69,1,0.559910347315054,1,1
11,outside,2,1,valid,high,34,1,0.264613621436183,0,1
11,outside,2,1,valid,high,36,1,0.36433411454436293,1,1
11,outside,2,1,valid,high,28,1,0.343287597651397,1,1
11,outside,2,2,invalid,high,8,0,0.5005487883763641,1,0
11,outside,2,1,valid,high,33,1,0.4124154276751141,1,0
11,outside,2,4,invalid,low,51,0,0.8352300840924731,0,0
11,outside,2,4,invalid,low,44,0,0.45651099417773405,0,0
11,outside,2,1,valid,high,26,1,0.40395757575788604,1,0
11,outside,2,4,invalid,low,52,0,0.47570160720442795,1,1
11,outside,2,3,valid,low,50,0,0.45237072199870504,0,0
11,outside,2,3,valid,low,37,0,0.5742655620242659,1,1
11,outside,2,4,invalid,low,43,0,0.678434664378074,1,1
11,outside,2,2,invalid,high,18,0,0.343971015574425,1,0
11,outside,2,4,invalid,low,62,1,0.47005211474333897,0,1
11,outside,2,2,invalid,high,19,1,0.35186131014597793,1,0
11,outside,2,2,invalid,high,10,0,0.3692440936456479,1,0
11,outside,2,1,valid,high,14,0,0.47315058715230396,1,0
11,outside,2,3,valid,low,71,1,0.62766026272584,1,0
11,outside,2,4,invalid,low,64,1,0.371428695825671,1,0
11,outside,2,1,valid,high,19,1,0.452802657112443,1,0
11,outside,2,1,valid,high,1,0,0.791371062845428,1,1
11,outside,2,4,invalid,low,63,1,0.0475257326970677,1,0
11,outside,2,2,invalid,high,27,1,0.46196746778150605,1,1
11,outside,2,3,valid,low,49,0,1.1487358486338102,1,1
11,outside,2,1,valid,high,12,0,0.393939334228889,1,1
11,outside,2,3,valid,low,72,1,0.468006262128256,0,1
11,outside,2,4,invalid,low,39,0,0.378082474996518,1,1
11,outside,2,4,invalid,low,61,1,0.39270412996938797,1,0
11,outside,2,4,invalid,low,70,1,0.831938249489212,1,1
11,outside,2,1,valid,high,29,1,1.08957550878222,1,1
11,outside,2,2,invalid,high,9,0,1.06526104891236,0,0
11,outside,2,3,valid,low,38,0,0.854849611882855,0,1
11,outside,2,2,invalid,high,7,0,1.9244804100117099,0,0
11,outside,2,4,invalid,low,48,0,0.604000679206365,1,0
11,outside,2,4,invalid,low,37,0,1.0259081330550501,0,0
12,inside,1,3,valid,low,64,1,0.580952705447089,1,0
12,inside,1,4,invalid,low,66,1,0.684703790020649,1,1
12,inside,1,4,invalid,low,70,1,0.627851626004485,1,0
12,inside,1,3,valid,low,58,1,0.642454793736761,1,1
12,inside,1,1,valid,high,34,1,0.5809214224627789,1,1
12,inside,1,1,valid,high,6,0,0.7074162591156891,1,1
12,inside,1,4,invalid,low,65,1,0.64225008350013,1,1
12,inside,1,1,valid,high,14,0,0.6499632747118079,1,1
12,inside,1,2,invalid,high,31,1,0.547148622164059,1,1
12,inside,1,1,valid,high,33,1,0.633120213959955,1,1
12,inside,1,3,valid,low,69,1,0.658911780566086,1,1
12,inside,1,4,invalid,low,69,1,0.8895503637013459,0,0
12,inside,1,1,valid,high,2,0,0.6675270606897359,1,0
12,inside,1,2,invalid,high,7,0,0.601309725552255,1,0
12,inside,1,2,invalid,high,8,0,0.649988390166527,1,1
12,inside,1,2,invalid,high,25,1,0.687656153379976,1,0
12,inside,1,4,invalid,low,43,0,0.7160389432597192,1,1
12,inside,1,2,invalid,high,15,0,0.551975145775941,1,1
12,inside,1,3,valid,low,63,1,0.538259435555574,0,1
12,inside,1,4,invalid,low,72,1,0.648201831724236,1,1
12,inside,1,4,invalid,low,39,0,0.688577277293462,1,1
12,inside,1,2,invalid,high,17,0,0.590787220848597,1,1
12,inside,1,4,invalid,low,47,0,0.621726154467979,1,0
12,inside,1,3,valid,low,53,0,0.7132519164683799,1,0
12,inside,1,1,valid,high,4,0,0.656035077047363,1,0
12,inside,1,1,valid,high,23,1,0.6784852830774071,1,0
12,inside,1,2,invalid,high,20,1,0.5424121683690829,1,1
12,inside,1,2,invalid,high,34,1,0.513348079177831,1,0
12,inside,1,2,invalid,high,33,1,0.5571569877624821,1,1
12,inside,1,2,invalid,high,27,1,0.548203936496066,1,1
12,inside,1,3,valid,low,59,1,0.811079876226358,1,0
12,inside,1,1,valid,high,22,1,0.5233962314378,1,0
12,inside,1,4,invalid,low,62,1,0.558462424157369,1,1
12,inside,1,3,valid,low,45,0,0.7578094397536009,0,0
12,inside,1,2,invalid,high,16,0,0.670494762015551,1,0
12,inside,1,3,valid,low,48,0,0.675369944177874,0,1
12,inside,1,1,valid,high,24,1,0.5959836245742739,1,1
12,inside,1,3,valid,low,55,1,0.612156785619845,1,1
12,inside,1,4,invalid,low,44,0,0.6797013562222671,0,0
12,inside,1,1,valid,high,26,1,0.650836680505563,1,0
12,inside,1,2,invalid,high,5,0,0.7125505919671009,1,0
12,inside,1,3,valid,low,46,0,0.536772921584088,1,0
12,inside,1,2,invalid,high,18,0,0.747213718337207,1,1
12,inside,1,3,valid,low,67,1,0.7114840994545379,0,1
12,inside,1,2,invalid,high,28,1,0.577172014740881,1,0
12,inside,1,4,invalid,low,57,1,0.634767581284905,1,1
12,inside,1,1,valid,high,12,0,0.626520432274447,1,0
12,inside,1,4,invalid,low,67,1,1.1283738881370502,0,1
12,inside,1,3,valid,low,70,1,0.635045010651538,1,1
12,inside,1,2,invalid,high,29,1,0.625800149896349,1,1
12,inside,1,2,invalid,high,9,0,0.6981786580836341,1,0
12,inside,1,1,valid,high,8,0,0.6472694151857471,1,0
12,inside,1,4,invalid,low,52,0,0.8203371864842671,0,0
12,inside,1,1,valid,high,1,0,0.5781017990698271,1,0
12,inside,1,3,valid,low,38,0,1.18112333628778,1,0
12,inside,1,4,invalid,low,46,0,0.587368899255125,1,0
12,inside,1,4,invalid,low,53,0,0.833042113480133,1,0
12,inside,1,3,valid,low,43,0,0.7779408685919409,1,0
12,inside,1,3,valid,low,39,0,0.5674501046478331,1,1
12,inside,1,1,valid,high,30,1,0.5153314412773401,1,1
12,inside,1,2,invalid,high,22,1,0.5617328842658941,1,0
12,inside,1,4,invalid,low,41,0,0.8942039651069541,0,0
12,inside,1,1,valid,high,20,1,0.5859777643017879,1,1
12,inside,1,4,invalid,low,71,1,0.870309295765765,1,0
12,inside,1,1,valid,high,16,0,0.58590070625587,1,1
12,inside,1,4,invalid,low,40,0,0.5937295604171601,1,1
12,inside,1,2,invalid,high,4,0,0.564637225979823,1,0
12,inside,1,3,valid,low,44,0,0.502245112655601,1,0
12,inside,1,3,valid,low,56,1,0.562415586758107,1,1
12,inside,1,3,valid,low,40,0,0.7621644197729441,0,0
12,inside,1,1,valid,high,21,1,0.584660480477396,1,0
12,inside,1,1,valid,high,15,0,0.606953425697156,1,1
12,inside,2,1,valid,high,24,1,0.603839977608459,1,0
12,inside,2,1,valid,high,9,0,0.5962298232029749,1,0
12,inside,2,2,invalid,high,20,1,0.6702503770738989,1,0
12,inside,2,2,invalid,high,3,0,0.5815988779522739,1,0
12,inside,2,1,valid,high,14,0,0.532128022889083,1,0
12,inside,2,2,invalid,high,1,0,0.499473520859283,1,1
12,inside,2,4,invalid,low,60,1,0.699599215064154,1,1
12,inside,2,4,invalid,low,41,0,0.6602969047289661,0,1
12,inside,2,3,valid,low,68,1,0.6819212912250799,1,1
12,inside,2,2,invalid,high,33,1,0.604750550294739,1,1
12,inside,2,1,valid,high,35,1,0.4538868286917929,1,0
12,inside,2,2,invalid,high,9,0,0.537821543437531,1,1
12,inside,2,1,valid,high,1,0,0.5462722806369129,1,0
12,inside,2,3,valid,low,46,0,0.46422072740278997,1,1
12,inside,2,3,valid,low,47,0,0.515294774455469,1,1
12,inside,2,4,invalid,low,42,0,0.824552821134603,0,0
12,inside,2,4,invalid,low,46,0,0.524124681625835,1,1
12,inside,2,1,valid,high,3,0,0.47801334639461895,1,1
12,inside,2,1,valid,high,13,0,0.48844350484341703,1,1
12,inside,2,3,valid,low,52,0,0.43230353252238296,1,1
12,inside,2,3,valid,low,67,1,0.6644894864020899,0,1
12,inside,2,3,valid,low,50,0,0.5139006589852221,1,1
12,inside,2,3,valid,low,70,1,0.6017016236728521,1,0
12,inside,2,2,invalid,high,15,0,0.5854553429426229,1,0
12,inside,2,2,invalid,high,11,0,6.29566101724504,1,0
12,inside,2,1,valid,high,27,1,0.6165504775235601,1,1
12,inside,2,4,invalid,low,66,1,0.7464016967551291,1,0
12,inside,2,3,valid,low,49,0,0.655495280123432,1,0
12,inside,2,2,invalid,high,27,1,0.54360607423223,1,1
12,inside,2,1,valid,high,31,1,0.42924992116422794,1,1
12,inside,2,3,valid,low,38,0,0.628460193745923,1,0
12,inside,2,4,invalid,low,43,0,0.8787268118976501,1,0
12,inside,2,1,valid,high,28,1,0.5815828831773621,1,0
12,inside,2,2,invalid,high,35,1,0.4699943934947439,1,0
12,inside,2,4,invalid,low,68,1,0.468875751893393,1,0
12,inside,2,1,valid,high,11,0,0.5880479992538311,1,0
12,inside,2,4,invalid,low,39,0,0.598300505978841,1,0
12,inside,2,1,valid,high,20,1,0.535285362690956,1,1
12,inside,2,1,valid,high,16,0,0.46723550247952506,1,1
12,inside,2,4,invalid,low,54,0,0.7400335818138051,1,0
12,inside,2,1,valid,high,15,0,0.667120585902921,1,0
12,inside,2,2,invalid,high,34,1,0.5478102843999301,1,1
12,inside,2,4,invalid,low,65,1,0.54920038189448,1,1
12,inside,2,3,valid,low,66,1,0.531056979987625,1,0
12,inside,2,2,invalid,high,4,0,0.659517835517363,1,0
12,inside,2,3,valid,low,69,1,0.913763152182582,1,1
12,inside,2,3,valid,low,57,1,0.53690320100759,1,1
12,inside,2,2,invalid,high,26,1,0.570178959120312,1,1
12,inside,2,3,valid,low,65,1,0.4518350838898189,1,0
12,inside,2,4,invalid,low,56,1,0.559220209295745,1,1
12,inside,2,1,valid,high,29,1,0.44740089378228703,1,0
12,inside,2,3,valid,low,61,1,0.567953301922898,1,0
12,inside,2,2,invalid,high,7,0,0.572180771562671,1,1
12,inside,2,2,invalid,high,2,0,0.519894908180504,1,0
12,inside,2,3,valid,low,45,0,0.49604346379328496,1,1
12,inside,2,2,invalid,high,28,1,0.493809449705623,1,1
12,inside,2,4,invalid,low,58,1,0.58857104010167,1,1
12,inside,2,2,invalid,high,22,1,0.599008547837911,1,1
12,inside,2,3,valid,low,54,0,0.691214507004588,1,0
12,inside,2,1,valid,high,26,1,0.5346235486931621,1,1
12,inside,2,3,valid,low,51,0,0.571488766774564,1,0
12,inside,2,4,invalid,low,72,1,0.8004655850481871,0,0
12,inside,2,4,invalid,low,59,1,0.6291485661859039,1,0
12,inside,2,3,valid,low,62,1,0.564026894309791,1,0
12,inside,2,2,invalid,high,30,1,0.548822065276909,1,0
12,inside,2,4,invalid,low,38,0,0.5103387750159529,1,1
12,inside,2,2,invalid,high,6,0,0.879078388456037,1,0
12,inside,2,4,invalid,low,48,0,0.613485138156648,1,1
12,inside,2,1,valid,high,30,1,0.5808721618386701,1,1
12,inside,2,4,invalid,low,44,0,0.48914906874415504,0,1
12,inside,2,4,invalid,low,57,1,0.597046634013168,1,0
12,inside,2,1,valid,high,7,0,0.6172697970796429,1,1
12,inside,3,2,invalid,high,12,0,0.638621794716528,1,0
12,inside,3,3,valid,low,40,0,1.05456613269871,0,0
12,inside,3,1,valid,high,4,0,0.5269007466840779,1,0
12,inside,3,1,valid,high,27,1,0.583101108053597,1,0
12,inside,3,1,valid,high,5,0,0.655762421981308,1,1
12,inside,3,3,valid,low,58,1,0.8448338952903209,1,0
12,inside,3,2,invalid,high,23,1,0.566174749576021,1,1
12,inside,3,1,valid,high,33,1,0.510199601312706,1,1
12,inside,3,2,invalid,high,7,0,0.581775514609035,1,0
12,inside,3,2,invalid,high,31,1,0.667018601483505,1,0
12,inside,3,1,valid,high,7,0,0.669547256300575,1,1
12,inside,3,3,valid,low,44,0,0.526034956384137,1,0
12,inside,3,3,valid,low,56,1,0.684205232697423,1,0
12,inside,3,2,invalid,high,1,0,0.7563085630754359,1,1
12,inside,3,3,valid,low,48,0,0.6841936763539711,1,0
12,inside,3,3,valid,low,62,1,0.657714003514229,0,0
12,inside,3,1,valid,high,19,1,0.6596586860723621,1,0
12,inside,3,4,invalid,low,51,0,0.619273353547214,1,0
12,inside,3,1,valid,high,24,1,0.6582072342207541,1,0
12,inside,3,2,invalid,high,25,1,0.581016555177484,1,1
12,inside,3,2,invalid,high,21,1,0.547179168726871,1,1
12,inside,3,1,valid,high,16,0,0.608205929312135,1,0
12,inside,3,1,valid,high,21,1,0.5625556337172379,1,0
12,inside,3,2,invalid,high,16,0,0.6025477022594711,1,0
12,inside,3,4,invalid,low,55,1,0.7225402857984591,1,1
12,inside,3,1,valid,high,17,0,0.896296932095538,1,1
12,inside,3,4,invalid,low,50,0,0.513150750571185,1,1
12,inside,3,4,invalid,low,70,1,0.641044653636527,1,1
12,inside,3,4,invalid,low,47,0,0.610603861858181,1,1
12,inside,3,2,invalid,high,33,1,0.693440398064922,1,1
12,inside,3,1,valid,high,13,0,0.518909329975031,1,1
12,inside,3,3,valid,low,60,1,0.714235504346107,1,1
12,inside,3,1,valid,high,22,1,0.575672665640013,1,0
12,inside,3,3,valid,low,52,0,0.693620435695266,0,0
12,inside,3,2,invalid,high,6,0,1.01345080001829,0,1
12,inside,3,3,valid,low,54,0,0.7035609684189691,1,0
12,inside,3,3,valid,low,70,1,0.5187771298842561,1,1
12,inside,3,4,invalid,low,62,1,0.7429063569215941,1,0
12,inside,3,2,invalid,high,5,0,0.669688691514239,1,1
12,inside,3,2,invalid,high,24,1,0.539061241778654,1,0
12,inside,3,4,invalid,low,68,1,0.6199155752519799,1,0
12,inside,3,4,invalid,low,54,0,0.5955085456607779,1,0
12,inside,3,1,valid,high,1,0,0.549917808151804,1,1
12,inside,3,4,invalid,low,39,0,0.5894408035956079,1,0
12,inside,3,2,invalid,high,3,0,0.579290629596471,1,0
12,inside,3,4,invalid,low,67,1,0.62035818196,0,1
12,inside,3,1,valid,high,30,1,0.643994402201315,1,0
12,inside,3,3,valid,low,42,0,0.700694015020417,0,1
12,inside,3,1,valid,high,26,1,0.570174346534259,1,1
12,inside,3,2,invalid,high,36,1,0.667329383775723,1,0
12,inside,3,4,invalid,low,46,0,0.572327831941948,1,1
12,inside,3,1,valid,high,11,0,0.523506749389526,1,0
12,inside,3,1,valid,high,12,0,0.548602131517328,1,1
12,inside,3,3,valid,low,61,1,0.6780533320888941,1,1
12,inside,3,2,invalid,high,34,1,0.47943322417631895,1,1
12,inside,3,3,valid,low,47,0,0.678650681843465,1,1
12,inside,3,4,invalid,low,69,1,0.865449123167309,1,0
12,inside,3,2,invalid,high,9,0,0.605589180077914,1,0
12,inside,3,3,valid,low,41,0,0.611235067095549,1,1
12,inside,3,2,invalid,high,14,0,0.551594047674371,1,1
12,inside,3,3,valid,low,66,1,0.595266919812275,1,1
12,inside,3,2,invalid,high,29,1,0.597237048716124,1,0
12,inside,3,1,valid,high,31,1,0.508599086315371,1,1
12,inside,3,4,invalid,low,48,0,0.617380820077415,1,0
12,inside,3,3,valid,low,46,0,0.665572956414508,1,1
12,inside,3,4,invalid,low,49,0,0.5867216345568521,1,1
12,inside,3,4,invalid,low,61,1,0.655807823855866,1,1
12,inside,3,4,invalid,low,44,0,0.49991191304798105,1,1
12,inside,3,3,valid,low,69,1,0.6872585828241429,1,1
12,inside,3,4,invalid,low,59,1,0.7465380516550791,1,0
12,inside,3,3,valid,low,59,1,0.600768231874099,1,0
12,inside,3,4,invalid,low,60,1,0.6891365023093391,1,0
12,inside,4,3,valid,low,48,0,0.724198873598652,0,1
12,inside,4,4,invalid,low,40,0,0.892827722784205,0,1
12,inside,4,4,invalid,low,43,0,0.8063748273234521,0,1
12,inside,4,4,invalid,low,37,0,0.9657902529897909,0,0
12,inside,4,2,invalid,high,30,1,0.7240892239278759,1,0
12,inside,4,4,invalid,low,63,1,0.9097372505484599,1,0
12,inside,4,2,invalid,high,5,0,1.03387530469172,1,0
12,inside,4,1,valid,high,22,1,0.7577481625230581,1,0
12,inside,4,1,valid,high,11,0,0.9715369750119859,1,1
12,inside,4,3,valid,low,45,0,0.714974465954583,1,1
12,inside,4,1,valid,high,1,0,0.660264549454951,1,1
12,inside,4,2,invalid,high,8,0,0.6901607749841789,1,1
12,inside,4,1,valid,high,32,1,0.724192982227578,1,1
12,inside,4,2,invalid,high,21,1,0.819180601763037,1,1
12,inside,4,3,valid,low,51,0,0.9094463889541659,1,1
12,inside,4,3,valid,low,57,1,0.6348987439168922,1,1
12,inside,4,4,invalid,low,61,1,0.842616256628389,1,0
12,inside,4,3,valid,low,70,1,0.8114261883656579,1,0
12,inside,4,3,valid,low,37,0,0.7388923350590629,0,0
12,inside,4,1,valid,high,29,1,0.522030928456843,1,0
12,inside,4,2,invalid,high,12,0,0.6915250355305029,1,1
12,inside,4,1,valid,high,2,0,0.7286678645950809,1,0
12,inside,4,4,invalid,low,71,1,0.756502147377432,1,0
12,inside,4,1,valid,high,16,0,0.627177909844249,1,1
12,inside,4,2,invalid,high,3,0,0.83194740806448,1,0
12,inside,4,4,invalid,low,39,0,1.08055822238839,1,0
12,inside,4,4,invalid,low,49,0,0.719353887205216,1,0
12,inside,4,3,valid,low,40,0,0.649262303493742,1,0
12,inside,4,4,invalid,low,62,1,0.8719924641191029,1,0
12,inside,4,4,invalid,low,65,1,0.757599149134876,1,1
12,inside,4,2,invalid,high,26,1,1.1990075178428001,1,0
12,inside,4,2,invalid,high,32,1,0.6894707605233629,1,1
12,inside,4,2,invalid,high,22,1,0.5811979835489179,1,1
12,inside,4,3,valid,low,69,1,0.741211194352218,1,1
12,inside,4,3,valid,low,43,0,0.7818567523436291,0,0
12,inside,4,2,invalid,high,35,1,0.5899371541408979,1,0
12,inside,4,2,invalid,high,34,1,0.663353257762537,1,0
