,subj_idx,status,runid,condition,cue,coherence,image_index,stim,response,rt,accuracy,stimulus_side,Sn_vals,med_dists,Outliers
7990,14,outside,1,3,valid,low,42,0,0,0.548394852529782,1,1,0.16868,0.14331910087184896,False
7991,14,outside,1,3,valid,low,38,0,0,0.359870457400575,1,1,0.16868,0.18159447188099898,False
7992,14,outside,1,2,invalid,high,34,1,1,0.531789702570677,1,1,0.16868,0.140459092661331,False
7993,14,outside,1,2,invalid,high,30,1,1,0.368899045888611,1,1,0.16868,0.17391149286595498,False
7994,14,outside,1,2,invalid,high,17,0,0,0.39133060990934604,1,0,0.16868,0.15147992884521994,False
7995,14,outside,1,4,invalid,low,51,0,0,0.857901364614918,1,1,0.16868,0.34819068280557997,False
7996,14,outside,1,1,valid,high,7,0,0,0.791882553583491,1,0,0.16868,0.29313537921825894,False
7997,14,outside,1,2,invalid,high,29,1,1,1.0039017850704102,1,1,0.16868,0.4830599509878072,False
7999,14,outside,1,2,invalid,high,7,0,0,0.35745076565217504,1,1,0.16868,0.18401416362939893,False
8000,14,outside,1,4,invalid,low,72,1,1,0.80221539762897,1,0,0.16868,0.29963418626903104,False
8001,14,outside,1,1,valid,high,35,1,1,0.485796059162567,1,1,0.16868,0.12592560176199202,False
8003,14,outside,1,4,invalid,low,44,0,0,0.49135420766469895,1,0,0.16868,0.12534605480959704,False
8004,14,outside,1,1,valid,high,34,1,1,0.42678331363731603,1,0,0.16868,0.12877137916802894,False
8005,14,outside,1,1,valid,high,14,0,1,0.761718113174538,0,1,0.16868,0.267028033686074,False
8006,14,outside,1,2,invalid,high,20,1,1,0.471558021619785,1,1,0.16868,0.12127896353922607,False
8007,14,outside,1,3,valid,low,64,1,1,0.394972249934654,1,1,0.16868,0.14932502456758795,False
8008,14,outside,1,4,invalid,low,63,1,1,0.400077453383346,1,0,0.16868,0.14421982111889597,False
8009,14,outside,1,2,invalid,high,9,0,0,0.8279425543287291,1,1,0.16868,0.3216119842254561,False
8010,14,outside,1,4,invalid,low,41,0,0,0.6962318899359161,1,0,0.16868,0.21111564268812816,False
8011,14,outside,1,3,valid,low,49,0,0,0.607007035789138,1,0,0.16868,0.15691430668448397,False
8012,14,outside,1,3,valid,low,55,1,1,0.687028026222833,1,1,0.16868,0.20361177275481096,False
8014,14,outside,1,3,valid,low,40,0,1,0.566422478199456,0,0,0.16868,0.14581512644781403,False
8015,14,outside,1,1,valid,high,17,0,0,0.49014005149911105,1,1,0.16868,0.12420245058365309,False
8016,14,outside,1,4,invalid,low,50,0,0,0.29292605704722496,1,1,0.16868,0.248538872234349,False
8019,14,outside,1,2,invalid,high,2,0,0,0.352994367388419,1,0,0.16868,0.18847056189315498,False
8020,14,outside,1,4,invalid,low,53,0,0,0.388613275447824,1,0,0.16868,0.154197263306742,False
8021,14,outside,1,2,invalid,high,31,1,1,0.425126542188991,1,1,0.16868,0.12779486496947295,False
8023,14,outside,1,1,valid,high,1,0,0,0.48485129557502704,1,0,0.16868,0.12498083817445205,False
8025,14,outside,1,3,valid,low,72,1,1,0.46631299555883704,1,0,0.16868,0.12055575514023004,False
8026,14,outside,1,3,valid,low,37,0,0,0.588072198932423,1,0,0.16868,0.15333005013144396,False
8028,14,outside,1,3,valid,low,50,0,0,0.7516218089540421,1,0,0.16868,0.257787662490955,False
8029,14,outside,1,3,valid,low,60,1,1,0.547746388187079,1,0,0.16868,0.14318016395191102,False
8030,14,outside,1,3,valid,low,57,1,1,0.40456622423516797,1,0,0.16868,0.14313302566188202,False
8031,14,outside,1,2,invalid,high,18,0,0,0.6987091318469539,1,0,0.16868,0.21291307268438692,False
8032,14,outside,1,2,invalid,high,27,1,1,0.5076206023213671,1,1,0.16868,0.12497167025321687,False
8033,14,outside,1,2,invalid,high,35,1,1,0.497502516513123,1,0,0.16868,0.12426864869576099,False
8034,14,outside,1,3,valid,low,62,1,1,0.49827829180594607,1,1,0.16868,0.12504442398858406,False
8035,14,outside,1,1,valid,high,8,0,0,0.45552065083575105,1,1,0.16868,0.12275066240363303,False
8036,14,outside,1,2,invalid,high,14,0,0,0.5204655512570749,1,0,0.16868,0.13369350284210596,False
8037,14,outside,1,2,invalid,high,28,1,1,0.39195220490364596,1,0,0.16868,0.15085833385092,False
8038,14,outside,1,4,invalid,low,43,0,0,0.74564334175102,1,1,0.16868,0.25428913408632103,False
8039,14,outside,1,2,invalid,high,26,1,1,0.384005871450427,1,0,0.16868,0.15880466730413895,False
8040,14,outside,1,1,valid,high,13,0,1,0.43325145480048405,0,0,0.16868,0.12771603328837883,False
8041,14,outside,1,2,invalid,high,21,1,1,0.511888031945091,1,0,0.16868,0.12773778502105398,False
8042,14,outside,1,4,invalid,low,65,1,1,0.657077117515655,1,1,0.16868,0.18725000435369998,False
8043,14,outside,1,3,valid,low,70,1,1,0.46749244797229,1,1,0.16868,0.12162057246678099,False
8044,14,outside,1,4,invalid,low,67,1,1,0.361224456082709,1,0,0.16868,0.180240473198865,False
8045,14,outside,1,2,invalid,high,22,1,1,0.30931420467914,1,0,0.16868,0.23215072460243397,False
8046,14,outside,1,2,invalid,high,6,0,0,0.6119684932018571,1,0,0.16868,0.16022079637787107,False
8048,14,outside,1,2,invalid,high,33,1,1,0.7150681162847828,1,0,0.16868,0.22762665538812082,False
8050,14,outside,1,1,valid,high,16,0,0,0.494690079488464,1,0,0.16868,0.12419148142089387,False
8051,14,outside,1,1,valid,high,27,1,1,0.504438390824362,1,0,0.16868,0.127245861996925,False
8052,14,outside,1,4,invalid,low,62,1,1,0.7278543830625491,1,0,0.16868,0.23771433156343807,False
8054,14,outside,1,1,valid,high,20,1,1,0.366050176018689,1,0,0.16868,0.17676036273587697,False
8055,14,outside,1,4,invalid,low,46,0,0,0.413655126945741,1,0,0.16868,0.13414630608622302,False
8056,14,outside,1,2,invalid,high,10,0,0,0.416145430344841,1,1,0.16868,0.13165600268712302,False
8057,14,outside,1,2,invalid,high,5,0,0,0.4772533232162461,1,1,0.16868,0.12425895582782709,False
8058,14,outside,1,3,valid,low,54,0,0,0.44815482715330296,1,0,0.16868,0.12296018609413312,False
8060,14,outside,1,3,valid,low,59,1,1,0.746315378969484,1,1,0.16868,0.254961171304785,False
8061,14,outside,1,1,valid,high,24,1,1,0.700158158454542,1,1,0.16868,0.21319457388472096,False
8062,14,outside,1,4,invalid,low,60,1,1,0.506330570103273,1,1,0.16868,0.12626170247131097,False
8063,14,outside,1,1,valid,high,18,0,0,0.41694215875304497,1,1,0.16868,0.13085927427891908,False
8064,14,outside,1,4,invalid,low,38,0,1,0.335098277127145,0,0,0.16868,0.20636665215442895,False
8066,14,outside,1,3,valid,low,39,0,0,0.740467260446167,1,0,0.16868,0.249113052781468,False
8067,14,outside,1,3,valid,low,43,0,0,0.6485165731628512,1,0,0.16868,0.18108953463797695,False
8068,14,outside,1,4,invalid,low,59,1,1,0.496668686014345,1,1,0.16868,0.12343481819698299,False
8069,14,outside,1,3,valid,low,63,1,1,0.5025812113599389,1,0,0.16868,0.1271432758212539,False
8070,14,outside,1,4,invalid,low,66,1,1,0.378341586535498,1,0,0.16868,0.164468952219068,False
8071,14,outside,1,4,invalid,low,54,0,0,0.614210628319597,1,1,0.16868,0.16246293149561103,False
8072,14,outside,1,3,valid,low,61,1,0,0.5609674880888629,0,1,0.16868,0.14381142444835915,False
8073,14,outside,1,3,valid,low,41,0,1,0.326853629228026,0,0,0.16868,0.21461130005354795,False
8074,14,outside,1,3,valid,low,67,1,0,0.335642274440943,0,1,0.16868,0.20582265484063095,False
8075,14,outside,1,3,valid,low,46,0,0,0.76697452636563,1,0,0.16868,0.272284446877166,False
8076,14,outside,1,1,valid,high,33,1,1,0.5929541902505661,1,1,0.16868,0.15124464541076987,False
8077,14,outside,1,3,valid,low,65,1,1,0.48341625346802203,1,0,0.16868,0.1250996529370239,False
8078,14,outside,1,4,invalid,low,49,0,0,0.763703466891457,1,0,0.16868,0.26901338740299297,False
8079,14,outside,1,3,valid,low,68,1,0,0.5407071763547721,0,1,0.16868,0.14062972297142606,False
8080,14,outside,1,1,valid,high,25,1,1,0.460665877172687,1,0,0.16868,0.12119223027912102,False
8081,14,outside,1,4,invalid,low,40,0,1,0.8296061078008281,0,1,0.16868,0.3230949881199202,False
8082,14,outside,1,3,valid,low,47,0,1,0.823537143141039,0,1,0.16868,0.317206573037766,False
8083,14,outside,1,2,invalid,high,32,1,1,0.43474214880097906,1,1,0.16868,0.12622533928788382,False
8084,14,outside,1,3,valid,low,52,0,1,0.8995286394902,0,1,0.16868,0.387640607545109,False
8085,14,outside,1,1,valid,high,32,1,1,0.387201268829813,1,0,0.16868,0.155609269924753,False
8086,14,outside,1,1,valid,high,15,0,0,0.44591560288154103,1,0,0.16868,0.1243502369716229,False
8087,14,outside,1,3,valid,low,45,0,0,0.84512547736631,1,0,0.16868,0.33675678513282103,False
8088,14,outside,1,1,valid,high,12,0,0,0.469827113161955,1,0,0.16868,0.12134852529561602,False
8089,14,outside,1,1,valid,high,11,0,0,0.44312192215329604,1,1,0.16868,0.12498940153545907,False
8090,14,outside,1,4,invalid,low,55,1,1,0.47209656545055606,1,0,0.16868,0.12085762480001,False
8091,14,outside,1,4,invalid,low,37,0,1,0.5065111196809079,0,1,0.16868,0.12608115289367605,False
8092,14,outside,1,1,valid,high,22,1,1,0.508368692233489,1,1,0.16868,0.12436282078306199,False
8093,14,outside,1,3,valid,low,66,1,1,0.8259606239662389,1,1,0.16868,0.31963005386296595,False
8094,14,outside,1,1,valid,high,9,0,1,0.5675317419054411,0,1,0.16868,0.14678234584334793,False
8095,14,outside,1,4,invalid,low,70,1,0,0.7525990371814258,0,0,0.16868,0.2587648907183388,False
8096,14,outside,1,4,invalid,low,57,1,1,0.743674751520302,1,0,0.16868,0.2523205438556031,False
8098,14,outside,1,3,valid,low,71,1,1,0.48149112191913396,1,1,0.16868,0.125515913870004,False
8099,14,outside,1,3,valid,low,48,0,1,0.787243316871354,0,1,0.16868,0.2889650250654079,False
8100,14,outside,1,3,valid,low,51,0,1,0.5306611999158121,0,0,0.16868,0.13933059000646603,False
8101,14,outside,1,2,invalid,high,25,1,1,0.33068987299248,1,0,0.16868,0.210775056289094,False
8102,14,outside,1,3,valid,low,69,1,1,0.48786068989556997,1,0,0.16868,0.1263499384240271,False
8103,14,outside,1,2,invalid,high,11,0,0,0.578916272126662,1,0,0.16868,0.14983962482529,False
8104,14,outside,1,4,invalid,low,69,1,0,0.7924173481442272,0,0,0.16868,0.2926005846575228,False
8105,14,outside,1,1,valid,high,30,1,1,0.31121139956940197,1,0,0.16868,0.230253529712172,False
8106,14,outside,1,2,invalid,high,12,0,1,0.31090106606552603,0,0,0.16868,0.23056386321604794,False
8107,14,outside,1,2,invalid,high,23,1,1,0.43290392466587896,1,0,0.16868,0.12806356342298392,False
8108,14,outside,1,4,invalid,low,68,1,0,0.5149174862226571,0,1,0.16868,0.13076723929862005,False
8109,14,outside,1,4,invalid,low,61,1,1,0.5138314694795549,1,1,0.16868,0.1296812225555179,False
8110,14,outside,1,2,invalid,high,36,1,1,0.7028849967036881,1,0,0.16868,0.21544353580702608,False
8112,14,outside,1,2,invalid,high,8,0,0,0.631684252821287,1,0,0.16868,0.172770866661267,False
8113,14,outside,1,1,valid,high,19,1,1,0.516704795431906,1,1,0.16868,0.1324866710619969,False
8114,14,outside,1,2,invalid,high,19,1,1,0.451747696823986,1,1,0.16868,0.12443046934367902,False
8115,14,outside,1,1,valid,high,21,1,1,0.24327425393948898,1,1,0.16868,0.298190675342085,False
8116,14,outside,1,1,valid,high,4,0,0,0.6527981639274001,1,0,0.16868,0.18530571595511008,False
8118,14,outside,1,1,valid,high,26,1,1,0.309207254723333,1,1,0.16868,0.23225767455824098,False
8119,14,outside,1,1,valid,high,2,0,0,0.704778912537222,1,0,0.16868,0.21733745164056,False
8121,14,outside,2,4,invalid,low,61,1,1,0.54769924989705,1,0,0.16868,0.14313302566188202,False
8122,14,outside,2,1,valid,high,9,0,0,0.5091520407022471,1,1,0.16868,0.12500179377821002,False
8123,14,outside,2,4,invalid,low,65,1,1,0.351729154485838,1,0,0.16868,0.18973577479573595,False
8124,14,outside,2,2,invalid,high,20,1,1,0.543918862033934,1,1,0.16868,0.14310916418889896,False
8125,14,outside,2,2,invalid,high,7,0,0,0.452233131398316,1,0,0.16868,0.12394503476934904,False
8127,14,outside,2,4,invalid,low,49,0,1,0.9478924429959079,0,0,0.16868,0.43118764756400196,False
8128,14,outside,2,3,valid,low,39,0,0,0.510463750015333,1,1,0.16868,0.1263135030912959,False
8129,14,outside,2,4,invalid,low,54,0,0,0.680510510144813,1,0,0.16868,0.19731997661438005,False
8130,14,outside,2,1,valid,high,32,1,1,0.44517804426050106,1,1,0.16868,0.12508779559266286,False
8131,14,outside,2,2,invalid,high,25,1,1,0.472203794050984,1,1,0.16868,0.12075039619958206,False
8132,14,outside,2,1,valid,high,2,0,0,0.400129614748948,1,0,0.16868,0.144167659753294,False
8133,14,outside,2,2,invalid,high,10,0,0,0.676368948487834,1,0,0.16868,0.19487782656870006,False
8134,14,outside,2,4,invalid,low,53,0,0,0.632592272574584,1,0,0.16868,0.17367888641456392,False
8135,14,outside,2,3,valid,low,59,1,1,0.590801136972004,1,0,0.16868,0.15287361454829806,False
8136,14,outside,2,3,valid,low,40,0,0,0.7008536242519771,1,1,0.16868,0.21341216335531504,False
8137,14,outside,2,1,valid,high,10,0,1,0.43800230379747496,0,1,0.16868,0.12842017440198106,False
8138,14,outside,2,3,valid,low,62,1,1,0.487441460896662,1,1,0.16868,0.12621700481395304,False
8139,14,outside,2,1,valid,high,22,1,1,0.257061227282065,1,0,0.16868,0.284403701999509,False
8140,14,outside,2,4,invalid,low,38,0,1,0.38792065829875394,0,1,0.16868,0.15488988045581203,False
8141,14,outside,2,1,valid,high,3,0,1,0.552872181517159,0,1,0.16868,0.14335970841875711,False
8142,14,outside,2,4,invalid,low,69,1,0,0.5325843709961189,0,1,0.16868,0.14125376108677284,False
8143,14,outside,2,4,invalid,low,44,0,1,0.35763593277715705,0,1,0.16868,0.18382899650441692,False
8144,14,outside,2,4,invalid,low,52,0,1,0.48511624724778796,0,1,0.16868,0.12524578984721296,False
8145,14,outside,2,2,invalid,high,12,0,1,0.45891338616002003,0,1,0.16868,0.12294472129178796,False
8146,14,outside,2,2,invalid,high,28,1,1,0.5922950776848671,1,1,0.16868,0.15190375797646882,False
8148,14,outside,2,2,invalid,high,31,1,1,0.5128661010840011,1,0,0.16868,0.12871585415996406,False
8149,14,outside,2,4,invalid,low,41,0,0,0.555554692805345,1,1,0.16868,0.14315443904160896,False
8150,14,outside,2,2,invalid,high,32,1,1,0.263389871748586,1,0,0.16868,0.27807505753298795,False
8151,14,outside,2,2,invalid,high,23,1,1,0.298881294704188,1,0,0.16868,0.24258363457738596,False
8152,14,outside,2,1,valid,high,35,1,1,0.24226061028275603,1,0,0.16868,0.29920431899881794,False
8153,14,outside,2,2,invalid,high,4,0,0,0.579736463943846,1,0,0.16868,0.14901943300810594,False
8155,14,outside,2,3,valid,low,58,1,1,0.6619627660502371,1,0,0.16868,0.1903691873267231,False
8157,14,outside,2,2,invalid,high,24,1,1,0.657143176304999,1,1,0.16868,0.18731606314304394,False
8158,14,outside,2,4,invalid,low,68,1,1,0.691713953401631,1,0,0.16868,0.20686265782660396,False
8159,14,outside,2,2,invalid,high,26,1,1,0.520841834082603,1,0,0.16868,0.134069785667634,False
8160,14,outside,2,1,valid,high,28,1,1,0.616700262474296,1,0,0.16868,0.16495256565030997,False
8161,14,outside,2,4,invalid,low,63,1,1,0.59180340842704,1,1,0.16868,0.1523954272342959,False
8162,14,outside,2,3,valid,low,46,0,1,0.450092729104654,0,1,0.16868,0.12323909987662796,False
8163,14,outside,2,1,valid,high,24,1,1,0.420607351751642,1,0,0.16868,0.12768129470441703,False
8164,14,outside,2,3,valid,low,38,0,1,0.531724800656775,0,1,0.16868,0.14039419074742893,False
8165,14,outside,2,3,valid,low,56,1,1,0.40902859844027295,1,1,0.16868,0.1387728345916911,False
8166,14,outside,2,1,valid,high,11,0,0,0.38421812436990904,1,1,0.16868,0.15859241438465693,False
8167,14,outside,2,1,valid,high,15,0,0,0.4265778725939529,1,1,0.16868,0.12897682021139206,False
8168,14,outside,2,3,valid,low,51,0,0,0.4421899016033421,1,1,0.16868,0.125341840302099,False
8169,14,outside,2,1,valid,high,16,0,0,0.3502790580805589,1,1,0.16868,0.19118587120101505,False
8170,14,outside,2,2,invalid,high,9,0,0,0.348478587866339,1,1,0.16868,0.19298634141523496,False
8171,14,outside,2,3,valid,low,41,0,1,0.542810538754566,0,0,0.16868,0.142680924005618,False
8172,14,outside,2,3,valid,low,66,1,1,0.6188815609093579,1,0,0.16868,0.16713386408537184,False
8173,14,outside,2,3,valid,low,52,0,1,0.422818218910834,0,0,0.16868,0.12615827538684293,False
8175,14,outside,2,2,invalid,high,11,0,1,0.61810926868111,0,1,0.16868,0.16636157185712402,False
8177,14,outside,2,4,invalid,low,67,1,1,0.684429088557408,1,0,0.16868,0.201012835089386,False
8178,14,outside,2,1,valid,high,23,1,1,0.714314087748789,1,0,0.16868,0.226872626852127,False
8179,14,outside,2,4,invalid,low,62,1,1,0.4580385077561,1,0,0.16868,0.12239623331515698,False
8180,14,outside,2,1,valid,high,36,1,1,0.29665994352399105,1,0,0.16868,0.24480498575758292,False
8181,14,outside,2,2,invalid,high,18,0,0,0.38415024692403704,1,1,0.16868,0.15866029183052893,False
8182,14,outside,2,3,valid,low,48,0,0,0.34944053539675196,1,1,0.16868,0.192024393884822,False
8183,14,outside,2,3,valid,low,71,1,1,0.322634109144019,1,0,0.16868,0.21883082013755495,False
8184,14,outside,2,2,invalid,high,8,0,0,0.471593578723514,1,1,0.16868,0.12131452064295506,False
8186,14,outside,2,4,invalid,low,72,1,1,0.743131361256019,1,0,0.16868,0.25177715359132,False
8187,14,outside,2,1,valid,high,17,0,1,0.5711150132474361,0,0,0.16868,0.1459884710584451,False
8188,14,outside,2,4,invalid,low,51,0,0,0.547801433031964,1,0,0.16868,0.14323520879679608,False
8189,14,outside,2,1,valid,high,6,0,0,0.345871875505509,1,0,0.16868,0.19559305377606495,False
8190,14,outside,2,4,invalid,low,59,1,1,0.6941303785342829,1,1,0.16868,0.209014131286495,False
8192,14,outside,2,4,invalid,low,40,0,0,0.859782517508393,1,1,0.16868,0.350071835699055,False
8193,14,outside,2,1,valid,high,29,1,1,0.541464929281574,1,1,0.16868,0.14138747589822798,False
8194,14,outside,2,1,valid,high,14,0,0,0.8610663697772908,1,1,0.16868,0.3513556879679528,False
8195,14,outside,2,3,valid,low,60,1,1,0.576178166167665,1,0,0.16868,0.14960029357371213,False
8196,14,outside,2,1,valid,high,34,1,1,0.9651023821661509,1,0,0.16868,0.4468663026036659,False
8197,14,outside,2,4,invalid,low,42,0,0,0.7098191269951709,1,1,0.16868,0.2223776660985089,False
8198,14,outside,2,4,invalid,low,70,1,1,0.318132520617837,1,0,0.16868,0.223332408663737,False
8199,14,outside,2,2,invalid,high,27,1,1,0.41282596872679295,1,1,0.16868,0.1349754643051711,False
8200,14,outside,2,1,valid,high,8,0,0,0.5355268407365661,1,0,0.16868,0.14084210775126793,False
8202,14,outside,2,2,invalid,high,19,1,1,0.4051650375049579,1,1,0.16868,0.14258135068212108,False
8203,14,outside,2,4,invalid,low,64,1,1,0.261947224123105,1,1,0.16868,0.27951770515846897,False
8204,14,outside,2,1,valid,high,26,1,1,0.36593760091545796,1,0,0.16868,0.176872937839108,False
8205,14,outside,2,3,valid,low,54,0,0,0.8515820472957779,1,0,0.16868,0.3432133550622889,False
8206,14,outside,2,4,invalid,low,43,0,1,0.48319053353043295,0,1,0.16868,0.12532537287461298,False
8207,14,outside,2,3,valid,low,50,0,1,0.6761156924458189,0,1,0.16868,0.19462457052668497,False
8208,14,outside,2,1,valid,high,31,1,1,0.29733167721951803,1,1,0.16868,0.24413325206205594,False
8209,14,outside,2,3,valid,low,68,1,1,0.43160365472886,1,1,0.16868,0.1293638333600029,False
8210,14,outside,2,4,invalid,low,55,1,1,0.6601420169426999,1,1,0.16868,0.18858399532291492,False
8211,14,outside,2,3,valid,low,42,0,0,0.6085159064050459,1,1,0.16868,0.15842317730039196,False
8212,14,outside,2,2,invalid,high,30,1,1,0.449351874012791,1,0,0.16868,0.12249824478476495,False
8213,14,outside,2,3,valid,low,65,1,1,0.37543793553868504,1,1,0.16868,0.16737260321588093,False
8214,14,outside,2,2,invalid,high,6,0,0,0.544297274502242,1,0,0.16868,0.14273075172059102,False
8215,14,outside,2,1,valid,high,18,0,1,0.879236495043187,0,0,0.16868,0.36877274502785407,False
8217,14,outside,2,1,valid,high,33,1,1,0.373756304967173,1,0,0.16868,0.16905423378739298,False
8218,14,outside,2,2,invalid,high,22,1,1,0.43715339163281897,1,0,0.16868,0.12783918695367896,False
8219,14,outside,2,1,valid,high,20,1,1,0.518236079562485,1,1,0.16868,0.13401795519257592,False
8220,14,outside,2,2,invalid,high,33,1,1,0.345757240418607,1,0,0.16868,0.19570768886296697,False
8221,14,outside,2,4,invalid,low,47,0,0,0.8754250432275509,1,0,0.16868,0.36496129321221793,False
8222,14,outside,2,4,invalid,low,39,0,0,0.49383414646308704,1,1,0.16868,0.12493510057447604,False
8223,14,outside,2,3,valid,low,44,0,0,0.418880476184313,1,1,0.16868,0.12892095684765104,False
8224,14,outside,2,1,valid,high,12,0,1,0.334981402928861,0,0,0.16868,0.20648352635271294,False
8225,14,outside,2,4,invalid,low,37,0,1,0.45914214880122,0,0,0.16868,0.12271595865058799,False
8226,14,outside,2,1,valid,high,1,0,1,0.6001239547704239,0,1,0.16868,0.15247508241100194,False
8227,14,outside,2,3,valid,low,63,1,1,0.5296573685454861,1,1,0.16868,0.13832675863614002,False
8228,14,outside,2,1,valid,high,13,0,1,0.911330092425487,0,0,0.16868,0.3974986229459321,False
8230,14,outside,2,1,valid,high,19,1,1,0.5270511960598011,1,1,0.16868,0.13572058615045507,False
8231,14,outside,2,2,invalid,high,5,0,0,0.631864799909636,1,0,0.16868,0.17295141374961592,False
8232,14,outside,2,2,invalid,high,15,0,1,0.5401919814903521,0,0,0.16868,0.14031852865446093,False
8233,14,outside,2,4,invalid,low,48,0,1,0.37980740648617894,0,0,0.16868,0.16300313226838703,False
8234,14,outside,2,3,valid,low,53,0,1,0.35395803405935994,0,0,0.16868,0.18750689522221403,False
8235,14,outside,2,2,invalid,high,3,0,0,0.8388481210113241,1,1,0.16868,0.33122751868995703,False
8236,14,outside,2,3,valid,low,47,0,0,0.5782713132393841,1,0,0.16868,0.1504845837125679,False
8237,14,outside,2,3,valid,low,67,1,1,0.581858107451808,1,0,0.16868,0.14895418278592903,False
8239,14,outside,2,4,invalid,low,56,1,1,0.6341165134535911,1,0,0.16868,0.17520312729357107,False
8240,14,outside,2,1,valid,high,7,0,0,0.509710681809338,1,1,0.16868,0.12556043488530094,False
8241,14,outside,2,1,valid,high,25,1,1,0.980554374355052,1,0,0.16868,0.46008882309797705,False
8242,14,outside,2,2,invalid,high,21,1,1,0.7523426264788209,1,0,0.16868,0.25850848001573384,False
8243,14,outside,2,1,valid,high,30,1,1,0.5665477714610461,1,1,0.16868,0.14594041970940408,False
8244,14,outside,2,3,valid,low,43,0,0,0.7363917426519041,1,1,0.16868,0.24503753498720515,False
8245,14,outside,2,2,invalid,high,36,1,1,0.5612708181461129,1,1,0.16868,0.14350809439110912,False
8246,14,outside,2,4,invalid,low,46,0,0,0.626343892820842,1,0,0.16868,0.16830538506474202,False
8247,14,outside,2,4,invalid,low,57,1,1,0.7441988356613359,1,1,0.16868,0.252844627996637,False
8248,14,outside,2,3,valid,low,64,1,1,0.6083971065691,1,0,0.16868,0.15830437746444598,False
8250,14,outside,2,3,valid,low,49,0,0,0.913352732339263,1,0,0.16868,0.399521262859708,False
8251,14,outside,2,2,invalid,high,34,1,1,0.728755896951952,1,1,0.16868,0.23861584545284092,False
8253,14,outside,2,2,invalid,high,17,0,0,1.01289234348042,1,1,0.16868,0.486868153603613,False
8254,14,outside,2,2,invalid,high,14,0,0,0.41229769247092896,1,1,0.16868,0.1355037405610351,False
8255,14,outside,2,4,invalid,low,45,0,0,0.54115335680217,1,0,0.16868,0.14107590341882403,False
8256,14,outside,2,3,valid,low,69,1,1,0.89669548321308,1,1,0.16868,0.384807451267989,False
8258,14,outside,2,4,invalid,low,58,1,1,0.7304109641872859,1,1,0.16868,0.24027091268817485,False
8259,14,outside,2,3,valid,low,37,0,0,0.7188542014455379,1,0,0.16868,0.23099351154996794,False
8260,14,outside,2,3,valid,low,55,1,1,0.526024189876807,1,1,0.16868,0.13593857617343008,False
8621,15,outside,1,2,invalid,high,23,1,1,0.38736478620558,1,1,0.097308,0.10506490935222196,False
8622,15,outside,1,1,valid,high,23,1,1,0.222060742147733,1,1,0.097308,0.09080611527315299,False
8623,15,outside,1,2,invalid,high,13,0,0,0.512291728955461,1,1,0.097308,0.20710528551717305,False
8625,15,outside,1,1,valid,high,31,1,1,0.30128070508362703,1,0,0.097308,0.080973630741937,False
8627,15,outside,1,2,invalid,high,6,0,0,0.434810712904437,1,1,0.097308,0.1361334635294041,False
8628,15,outside,1,4,invalid,low,49,0,1,0.446384122216841,0,1,0.097308,0.145292933128075,False
8629,15,outside,1,2,invalid,high,30,1,1,0.3701060468738429,1,0,0.097308,0.09805565685383111,False
8630,15,outside,1,4,invalid,low,53,0,0,0.316266914625885,1,0,0.097308,0.08184725520550304,False
8631,15,outside,1,3,valid,low,40,0,0,0.5546983467938841,1,1,0.097308,0.24672012092196305,False
8632,15,outside,1,3,valid,low,47,0,1,0.470528836012818,0,1,0.097308,0.1685878888820299,False
8633,15,outside,1,3,valid,low,53,0,1,0.5709441764338411,0,1,0.097308,0.2623539837368301,False
8634,15,outside,1,1,valid,high,21,1,1,0.31378013905487,1,0,0.097308,0.08038807800039699,False
8635,15,outside,1,4,invalid,low,38,0,0,0.410441784333671,1,0,0.097308,0.11753120203502498,False
8636,15,outside,1,2,invalid,high,3,0,0,0.595144081889885,1,0,0.097308,0.286553889192874,False
8637,15,outside,1,3,valid,low,63,1,1,0.47382328676758295,1,1,0.097308,0.1718823396367949,False
8638,15,outside,1,1,valid,high,5,0,0,0.37076063142740207,1,1,0.097308,0.09770810435293309,False
8639,15,outside,1,1,valid,high,9,0,0,0.37966225974378204,1,0,0.097308,0.09755991489510102,False
8640,15,outside,1,1,valid,high,10,0,0,0.3310631578788161,1,0,0.097308,0.0849522222997621,False
8641,15,outside,1,1,valid,high,18,0,0,0.260268588986946,1,0,0.097308,0.074829180608503,False
8643,15,outside,1,4,invalid,low,65,1,1,0.23989891653764103,1,0,0.097308,0.07509217181359504,False
8644,15,outside,1,3,valid,low,46,0,0,0.505676371132722,1,1,0.097308,0.200707375362981,False
8646,15,outside,1,2,invalid,high,17,0,0,0.263327522436157,1,1,0.097308,0.07548008061712597,False
8647,15,outside,1,2,invalid,high,19,1,1,0.269199169037165,1,0,0.097308,0.07252908483496895,False
8648,15,outside,1,3,valid,low,59,1,1,0.253954354469897,1,0,0.097308,0.07532675366383002,False
8649,15,outside,1,2,invalid,high,2,0,1,0.22097023224341697,0,0,0.097308,0.09189662517746902,False
8650,15,outside,1,1,valid,high,12,0,0,0.402275861124508,1,1,0.097308,0.11199269798817102,False
8651,15,outside,1,4,invalid,low,40,0,0,0.20756868229364,1,1,0.097308,0.10295172722544599,False
8652,15,outside,1,1,valid,high,11,0,0,0.32133355806581704,1,0,0.097308,0.08144416275899904,False
8653,15,outside,1,4,invalid,low,54,0,0,0.244335560855689,1,0,0.097308,0.07439926106599101,False
8654,15,outside,1,4,invalid,low,56,1,1,0.422007849323563,1,1,0.097308,0.126015228452161,False
