"subj_idx","status","runid","condition","cue","coherence","image_index","stim","response","rt","accuracy","stimulus_side"
"009","outside","02",2,"invalid","high",10,0,0,0.404450484374138,1,1
"009","outside","02",1,"valid","high",9,0,0,0.373140586349109,1,0
"009","outside","02",3,"valid","low",49,0,0,0.653270646775127,1,1
"009","outside","02",1,"valid","high",11,0,0,0.341237688812726,1,0
"009","outside","02",4,"invalid","low",57,1,1,0.3602375824521,1,0
"009","outside","02",3,"valid","low",52,0,0,0.450263458446898,1,0
"009","outside","02",1,"valid","high",4,0,0,0.391493616213666,1,1
"009","outside","02",4,"invalid","low",69,1,1,0.916130538113975,1,0
"009","outside","02",2,"invalid","high",15,0,0,0.55923153236381,1,0
"009","outside","02",1,"valid","high",24,1,1,0.821450889288826,1,0
"009","outside","02",2,"invalid","high",28,1,1,0.388279016883644,1,0
"009","outside","02",3,"valid","low",53,0,0,0.338385286223456,1,1
"009","outside","02",3,"valid","low",54,0,0,0.378646860043773,1,1
"009","outside","02",3,"valid","low",55,1,1,0.619190615427215,1,1
"009","outside","02",2,"invalid","high",29,1,1,0.497262881862298,1,1
"009","outside","02",2,"invalid","high",11,0,0,0.33790991233036,1,1
"009","outside","02",1,"valid","high",35,1,1,0.383080309377874,1,1
"009","outside","02",3,"valid","low",66,1,1,0.490699903280074,1,1
"009","outside","02",3,"valid","low",43,0,0,0.499314289268114,1,1
"009","outside","02",2,"invalid","high",20,1,1,0.33266173678021,1,0
"009","outside","02",2,"invalid","high",21,1,1,0.387553864574329,1,1
"009","outside","02",3,"valid","low",65,1,1,0.338644780111281,1,0
"009","outside","02",2,"invalid","high",34,1,1,0.366936077549326,1,1
"009","outside","02",4,"invalid","low",47,0,0,0.77273505935409,1,1
"009","outside","02",4,"invalid","low",66,1,1,0.421834591928928,1,1
"009","outside","02",4,"invalid","low",51,0,1,0.818338870903062,0,0
"009","outside","02",3,"valid","low",63,1,1,0.418779744300991,1,1
"009","outside","02",2,"invalid","high",9,0,0,0.929091969186629,1,0
"009","outside","02",1,"valid","high",17,0,0,0.361777540592811,1,1
"009","outside","02",3,"valid","low",37,0,0,0.411881217482005,1,1
"009","outside","02",2,"invalid","high",25,1,1,0.411602633502298,1,1
"009","outside","02",4,"invalid","low",60,1,1,0.509166782045213,1,0
"009","outside","02",4,"invalid","low",56,1,1,0.398003845137282,1,0
"009","outside","02",3,"valid","low",47,0,0,0.611071765734778,1,0
"009","outside","02",1,"valid","high",28,1,1,0.265882649300693,1,0
"009","outside","02",2,"invalid","high",14,0,0,0.395827029784414,1,1
"009","outside","02",1,"valid","high",2,0,0,0.597426039576931,1,1
"009","outside","02",2,"invalid","high",17,0,0,0.360348433364379,1,1
"009","outside","02",4,"invalid","low",55,1,1,0.459447273044134,1,1
"009","outside","02",4,"invalid","low",70,1,1,0.410030595647186,1,0
"009","outside","02",2,"invalid","high",24,1,1,0.249562312431408,1,0
"009","outside","02",2,"invalid","high",32,1,1,0.280416837246776,1,0
"009","outside","02",4,"invalid","low",44,0,0,0.523951997362929,1,0
"009","outside","02",3,"valid","low",72,1,1,0.552557964104381,1,0
"009","outside","02",2,"invalid","high",33,1,1,0.722504740489967,1,0
"009","outside","02",1,"valid","high",14,0,0,0.477446246761247,1,1
"010","inside","01",3,"valid","low",41,0,1,0.768943645816762,0,0
"010","inside","01",1,"valid","high",34,1,1,0.683951358412742,1,1
"010","inside","01",3,"valid","low",55,1,1,1.02865904114879,1,1
"010","inside","01",4,"invalid","low",40,0,1,1.02089735035042,0,1
"010","inside","01",2,"invalid","high",24,1,1,0.618363954821689,1,1
"010","inside","01",1,"valid","high",26,1,1,0.457416868190194,1,0
"010","inside","01",4,"invalid","low",66,1,1,0.495695088819048,1,0
"010","inside","01",4,"invalid","low",46,0,0,0.584544362343877,1,1
"010","inside","01",4,"invalid","low",67,1,1,0.459260650844953,1,0
"010","inside","01",2,"invalid","high",25,1,1,0.498057060754945,1,1
"010","inside","01",4,"invalid","low",39,0,0,0.632458603275154,1,0
"010","inside","01",1,"valid","high",22,1,1,0.513642551126395,1,1
"010","inside","01",4,"invalid","low",69,1,1,0.774530760809284,1,0
"010","inside","01",4,"invalid","low",56,1,1,0.621685084839555,1,0
"010","inside","01",2,"invalid","high",27,1,1,0.472783781158796,1,1
"010","inside","01",4,"invalid","low",58,1,1,0.993799129224499,1,1
"010","inside","01",4,"invalid","low",50,0,0,0.630308692838298,1,1
"010","inside","01",1,"valid","high",27,1,1,0.50390793402039,1,0
"010","inside","01",3,"valid","low",44,0,0,0.679243222868536,1,0
"010","inside","01",4,"invalid","low",38,0,1,1.14122460068756,0,0
"010","inside","01",1,"valid","high",9,0,0,0.700745902373455,1,1
"010","inside","01",3,"valid","low",56,1,1,0.490569669604156,1,1
"010","inside","01",3,"valid","low",42,0,1,0.925415022145899,0,1
"010","inside","01",3,"valid","low",63,1,1,0.54073244265237,1,0
"010","inside","01",2,"invalid","high",21,1,1,0.525990535898018,1,0
"010","inside","01",2,"invalid","high",5,0,0,0.644682999951328,1,0
"010","inside","01",1,"valid","high",19,1,1,0.567964071753522,1,0
"010","inside","01",3,"valid","low",64,1,1,0.388969204359455,1,0
"010","inside","01",3,"valid","low",69,1,1,0.853693071105226,1,1
"010","inside","01",4,"invalid","low",52,0,0,0.514456097924267,1,1
"010","inside","01",3,"valid","low",48,0,0,0.438419376027014,1,1
"010","inside","01",2,"invalid","high",23,1,1,0.46816670896078,1,0
"010","inside","01",2,"invalid","high",17,0,0,0.507602142111864,1,0
"010","inside","01",3,"valid","low",43,0,0,0.630395447082265,1,0
"010","inside","01",4,"invalid","low",71,1,1,0.954387319005036,1,0
"010","inside","01",4,"invalid","low",55,1,1,0.547408337064553,1,1
"010","inside","01",1,"valid","high",6,0,0,0.510471896304807,1,0
"010","inside","01",2,"invalid","high",11,0,0,0.499365930238127,1,0
"010","inside","01",4,"invalid","low",59,1,1,0.964569060059148,1,0
"010","inside","01",3,"valid","low",40,0,0,0.745303386076557,1,1
"010","inside","01",1,"valid","high",7,0,0,0.562844529034919,1,1
"010","inside","01",4,"invalid","low",42,0,1,1.07445999153788,0,1
"010","inside","01",4,"invalid","low",70,1,1,0.746430589144438,1,0
"010","inside","01",2,"invalid","high",35,1,1,0.600925364484283,1,1
"010","inside","01",2,"invalid","high",1,0,0,0.618257886748324,1,1
"010","inside","01",2,"invalid","high",12,0,0,0.562891195204429,1,1
"010","inside","01",2,"invalid","high",7,0,0,0.473596412401093,1,1
"010","inside","01",4,"invalid","low",45,0,0,0.493542242624244,1,1
"010","inside","01",1,"valid","high",36,1,1,0.452797064241167,1,1
"010","inside","01",1,"valid","high",10,0,0,0.480325722743146,1,0
"010","inside","01",4,"invalid","low",44,0,0,0.478956272079813,1,1
"010","inside","01",3,"valid","low",66,1,1,0.725903662238125,1,1
"010","inside","01",3,"valid","low",71,1,1,0.545566057124233,1,0
"010","inside","01",1,"valid","high",18,0,0,0.591065853110194,1,0
"010","inside","01",1,"valid","high",8,0,0,0.477983798577043,1,0
"010","inside","01",3,"valid","low",59,1,1,0.659087960892066,1,0
"010","inside","01",1,"valid","high",33,1,1,0.562933597051597,1,0
"010","inside","01",2,"invalid","high",26,1,1,0.602407015972858,1,1
"010","inside","01",3,"valid","low",49,0,0,0.798326115840609,1,0
"010","inside","01",3,"valid","low",60,1,1,0.636565907847398,1,1
"010","inside","01",2,"invalid","high",19,1,1,0.553935913321766,1,0
"010","inside","01",1,"valid","high",32,1,1,0.782919599940215,1,1
"010","inside","01",3,"valid","low",47,0,0,0.579580964822526,1,0
"010","inside","01",1,"valid","high",1,0,0,0.476297397621238,1,1
"010","inside","01",2,"invalid","high",9,0,0,0.565494061302161,1,0
"010","inside","01",2,"invalid","high",10,0,0,0.49187731004713,1,0
"010","inside","01",1,"valid","high",15,0,0,0.426705886449781,1,0
"010","inside","01",1,"valid","high",25,1,1,0.623870104991511,1,1
"010","inside","01",1,"valid","high",17,0,0,4.44087467034842,1,1
"010","inside","01",2,"invalid","high",28,1,1,0.483781432551041,1,1
"010","inside","01",2,"invalid","high",15,0,0,0.535052032642852,1,0
"010","inside","01",3,"valid","low",38,0,1,0.920619779073604,0,1
"010","inside","02",3,"valid","low",41,0,0,1.45189813902471,1,0
"010","inside","02",3,"valid","low",50,0,0,0.630951273822575,1,0
"010","inside","02",2,"invalid","high",14,0,0,0.686975548589544,1,1
"010","inside","02",1,"valid","high",4,0,0,0.43815487883694,1,1
"010","inside","02",1,"valid","high",7,0,0,0.42894360849823,1,1
"010","inside","02",3,"valid","low",43,0,1,0.805979646214837,0,0
"010","inside","02",2,"invalid","high",2,0,0,0.622504749466316,1,0
"010","inside","02",2,"invalid","high",26,1,1,0.595736764193134,1,1
"010","inside","02",3,"valid","low",58,1,1,0.662157289643801,1,1
"010","inside","02",3,"valid","low",61,1,1,0.518571759468614,1,1
"010","inside","02",4,"invalid","low",41,0,1,1.16497395382248,0,0
"010","inside","02",1,"valid","high",35,1,1,0.661553092500981,1,1
"010","inside","02",4,"invalid","low",50,0,0,0.732004560381029,1,1
"010","inside","02",4,"invalid","low",43,0,1,0.660821876397677,0,0
"010","inside","02",3,"valid","low",57,1,0,7.44369517838641,0,1
"010","inside","02",1,"valid","high",6,0,0,0.787398681393825,1,0
"010","inside","02",3,"valid","low",39,0,0,0.716846890081797,1,0
"010","inside","02",4,"invalid","low",61,1,1,0.67624904463446,1,1
"010","inside","02",2,"invalid","high",11,0,0,0.779154254367313,1,1
"010","inside","02",2,"invalid","high",7,0,0,0.563253883665311,1,1
"010","inside","02",1,"valid","high",15,0,0,0.457371050404618,1,1
"010","inside","02",3,"valid","low",56,1,1,0.663976095933322,1,0
"010","inside","02",3,"valid","low",46,0,0,0.527794568839454,1,1
"010","inside","02",3,"valid","low",54,0,0,0.567256309397635,1,1
"010","inside","02",1,"valid","high",10,0,0,0.559904739515332,1,0
"010","inside","02",1,"valid","high",24,1,0,5.45026924416743,0,0
"010","inside","02",2,"invalid","high",10,0,0,0.554109232718474,1,0
"010","inside","02",2,"invalid","high",24,1,1,0.601830507042905,1,0
"010","inside","02",1,"valid","high",9,0,0,0.47461000398107,1,1
"010","inside","02",4,"invalid","low",63,1,1,0.633720388614165,1,1
"010","inside","02",2,"invalid","high",6,0,0,0.704803010397882,1,1
"010","inside","02",3,"valid","low",53,0,0,0.507767174203764,1,1
"010","inside","02",4,"invalid","low",59,1,1,0.673767432952445,1,1
"010","inside","02",3,"valid","low",47,0,0,0.47375587400893,1,0
"010","inside","02",4,"invalid","low",52,0,0,0.489968482856057,1,1
"010","inside","02",2,"invalid","high",25,1,1,0.640084323531482,1,0
"010","inside","02",2,"invalid","high",29,1,1,0.562435569987429,1,1
"010","inside","02",1,"valid","high",30,1,1,0.544266121811233,1,1
"010","inside","02",4,"invalid","low",66,1,1,0.974386811467411,1,0
"010","inside","02",1,"valid","high",33,1,1,0.663377524007956,1,1
"010","inside","02",3,"valid","low",59,1,1,0.468884980346047,1,1
"010","inside","02",3,"valid","low",37,0,0,0.614256797034614,1,0
"010","inside","02",2,"invalid","high",18,0,0,0.572841026023525,1,0
"010","inside","02",3,"valid","low",55,1,1,0.791008406726178,1,1
"010","inside","02",2,"invalid","high",35,1,0,4.50210366472675,0,0
"010","inside","02",4,"invalid","low",49,0,0,3.92540833209205,1,0
"010","inside","02",4,"invalid","low",44,0,0,0.652041575856856,1,0
"010","inside","02",3,"valid","low",65,1,1,0.540112591428624,1,0
"010","inside","02",2,"invalid","high",16,0,0,0.494144484251592,1,0
"010","inside","02",4,"invalid","low",53,0,0,7.14112302333524,1,1
"010","inside","02",3,"valid","low",62,1,1,0.521400910583907,1,0
"010","inside","02",4,"invalid","low",38,0,1,0.899745713290031,0,0
"010","inside","02",4,"invalid","low",56,1,1,0.709781532070338,1,1
"010","inside","02",1,"valid","high",3,0,0,0.651206762202492,1,0
"010","inside","02",1,"valid","high",31,1,1,0.42393988157346,1,0
"010","inside","02",1,"valid","high",2,0,0,0.652674157834554,1,0
"010","inside","02",4,"invalid","low",46,0,0,0.595222364034271,1,0
"010","inside","02",2,"invalid","high",22,1,1,0.649901012588089,1,1
"010","inside","02",4,"invalid","low",68,1,1,0.609813723440311,1,1
"010","inside","02",4,"invalid","low",60,1,1,0.609992322239123,1,0
"010","inside","02",2,"invalid","high",15,0,0,1.72394157585586,1,0
"010","inside","02",1,"valid","high",12,0,0,0.601069818880205,1,0
"010","inside","02",2,"invalid","high",34,1,1,0.523349601931841,1,1
"010","inside","02",1,"valid","high",34,1,1,0.535275195303257,1,1
"010","inside","02",2,"invalid","high",28,1,1,0.560147882770252,1,1
"010","inside","02",4,"invalid","low",65,1,1,0.624128422150534,1,1
"010","inside","02",2,"invalid","high",21,1,1,0.592658854555339,1,0
"010","inside","02",1,"valid","high",26,1,1,0.503179183458997,1,0
"010","inside","02",4,"invalid","low",64,1,1,0.8088358386849,1,0
"010","inside","02",1,"valid","high",28,1,1,0.50849404139808,1,1
"010","inside","03",1,"valid","high",30,1,1,0.638331887843378,1,1
"010","inside","03",4,"invalid","low",39,0,0,0.649730108969379,1,1
"010","inside","03",2,"invalid","high",26,1,0,0.418908001196542,0,1
"010","inside","03",1,"valid","high",27,1,1,0.487560474201018,1,1
"010","inside","03",4,"invalid","low",44,0,1,1.12724100612104,0,1
"010","inside","03",3,"valid","low",50,0,0,0.647911071304407,1,1
"010","inside","03",2,"invalid","high",32,1,1,1.00605296312642,1,0
"010","inside","03",3,"valid","low",41,0,1,1.30486472359189,0,1
"010","inside","03",2,"invalid","high",7,0,0,0.614441344481747,1,0
"010","inside","03",2,"invalid","high",4,0,0,0.566132081901742,1,0
"010","inside","03",1,"valid","high",8,0,0,0.541724272276042,1,0
"010","inside","03",4,"invalid","low",63,1,1,0.589572172462795,1,1
"010","inside","03",1,"valid","high",1,0,0,0.533212959646335,1,0
"010","inside","03",1,"valid","high",21,1,1,0.558052020202013,1,0
"010","inside","03",1,"valid","high",14,0,0,0.549791707719123,1,1
"010","inside","03",4,"invalid","low",58,1,1,0.642909459122166,1,0
"010","inside","03",1,"valid","high",16,0,0,0.54836270587839,1,0
"010","inside","03",3,"valid","low",64,1,1,0.382062382446748,1,1
"010","inside","03",4,"invalid","low",65,1,0,4.46824007812029,0,1
"010","inside","03",2,"invalid","high",36,1,1,0.540530056725402,1,1
"010","inside","03",3,"valid","low",59,1,1,0.466020617503091,1,1
"010","inside","03",3,"valid","low",61,1,1,0.621703371147305,1,0
"010","inside","03",2,"invalid","high",11,0,0,0.564173209932051,1,0
"010","inside","03",2,"invalid","high",5,0,0,0.514718134545546,1,1
"010","inside","03",3,"valid","low",60,1,1,0.660191580831452,1,1
"010","inside","03",3,"valid","low",49,0,0,0.595772132659476,1,1
"010","inside","03",3,"valid","low",52,0,0,0.619385020152549,1,0
"010","inside","03",1,"valid","high",12,0,0,0.593052716820239,1,1
"010","inside","03",3,"valid","low",37,0,0,0.587181420112756,1,0
"010","inside","03",4,"invalid","low",60,1,1,0.691246735830646,1,0
"010","inside","03",4,"invalid","low",43,0,1,9.28774952977983,0,0
"010","inside","03",2,"invalid","high",15,0,0,6.3060291511174,1,0
"010","inside","03",3,"valid","low",56,1,1,0.561055194804794,1,0
"010","inside","03",2,"invalid","high",10,0,0,0.64221037468451,1,0
"010","inside","03",3,"valid","low",38,0,0,0.793889958702493,1,1
"010","inside","03",3,"valid","low",39,0,0,0.553688291784056,1,0
"010","inside","03",4,"invalid","low",37,0,0,0.672340622979391,1,0
"010","inside","03",1,"valid","high",3,0,0,0.489891573372006,1,0
"010","inside","03",1,"valid","high",31,1,1,0.432107428969175,1,0
"010","inside","03",4,"invalid","low",48,0,0,0.472611544013489,1,1
"010","inside","03",1,"valid","high",34,1,1,0.408850276158773,1,1
"010","inside","03",1,"valid","high",19,1,1,5.50884381748619,1,1
"010","inside","03",4,"invalid","low",64,1,1,0.55904636264313,1,0
"010","inside","03",4,"invalid","low",49,0,0,0.583904550428997,1,0
"010","inside","03",1,"valid","high",24,1,1,0.599509299896454,1,1
"010","inside","03",4,"invalid","low",38,0,1,1.14278409961844,0,1
"010","inside","03",4,"invalid","low",52,0,0,0.81386766184005,1,1
"010","inside","03",1,"valid","high",28,1,1,0.524566333282564,1,1
"010","inside","03",4,"invalid","low",61,1,1,4.25470821018098,1,1
"010","inside","03",2,"invalid","high",21,1,1,0.494922249592491,1,1
"010","inside","03",2,"invalid","high",30,1,1,0.645997228442866,1,0
"010","inside","03",1,"valid","high",9,0,0,0.631209695478901,1,0
"010","inside","03",2,"invalid","high",31,1,1,0.627560091055784,1,1
"010","inside","03",1,"valid","high",7,0,0,0.523208911778056,1,0
"010","inside","03",2,"invalid","high",25,1,1,0.586676934370189,1,0
"010","inside","03",2,"invalid","high",29,1,1,1.39317917599692,1,1
"010","inside","03",4,"invalid","low",54,0,0,1.79694050355829,1,0
"010","inside","03",1,"valid","high",22,1,1,0.439381942578621,1,1
"010","inside","03",3,"valid","low",46,0,0,0.623247740957595,1,1
"010","inside","03",2,"invalid","high",9,0,0,0.586139916405955,1,1
"010","inside","03",3,"valid","low",72,1,1,1.19015394088638,1,0
"010","inside","03",3,"valid","low",63,1,1,0.722690891674574,1,0
"010","inside","03",4,"invalid","low",56,1,1,0.59779402895947,1,1
"010","inside","03",2,"invalid","high",17,0,0,0.579265134099842,1,0
"010","inside","03",2,"invalid","high",35,1,1,0.49655526695642,1,1
"010","inside","03",3,"valid","low",44,0,1,0.643594879835291,0,1
"010","inside","03",4,"invalid","low",70,1,1,0.720857757376507,1,0
"010","inside","03",3,"valid","low",71,1,1,0.966411944566062,1,0
"010","inside","03",3,"valid","low",57,1,0,7.44225148280748,0,0
"010","inside","03",2,"invalid","high",13,0,0,0.447591541029396,1,1
"010","inside","03",1,"valid","high",18,0,0,0.611246021795523,1,0
"010","inside","04",3,"valid","low",72,1,1,0.90398673931486,1,0
"010","inside","04",1,"valid","high",20,1,1,0.599235475445312,1,1
"010","inside","04",2,"invalid","high",29,1,1,0.646043073593319,1,1
"010","inside","04",3,"valid","low",53,0,0,0.928960382145306,1,0
"010","inside","04",4,"invalid","low",62,1,1,1.62241182017169,1,0
"010","inside","04",1,"valid","high",8,0,0,0.550590874259797,1,0
"010","inside","04",1,"valid","high",22,1,1,0.5679394312574,1,0
"010","inside","04",4,"invalid","low",40,0,0,0.715326489029394,1,0
"010","inside","04",4,"invalid","low",70,1,1,0.662847703635634,1,1
"010","inside","04",1,"valid","high",17,0,0,0.677316572124255,1,0
"010","inside","04",4,"invalid","low",63,1,1,0.615853167138994,1,1
"010","inside","04",3,"valid","low",61,1,1,0.591628588845197,1,1
"010","inside","04",4,"invalid","low",67,1,1,0.531547427475743,1,0
"010","inside","04",3,"valid","low",66,1,1,1.35044361844848,1,1
"010","inside","04",1,"valid","high",10,0,0,0.468486930883955,1,0
"010","inside","04",3,"valid","low",55,1,1,0.974353948349744,1,0
"010","inside","04",3,"valid","low",51,0,0,0.595923481116188,1,1
"010","inside","04",4,"invalid","low",37,0,0,1.21176199183901,1,1
"010","inside","04",2,"invalid","high",5,0,0,0.563224889287085,1,1
"010","inside","04",2,"invalid","high",32,1,0,0.530442461560597,0,1
"010","inside","04",2,"invalid","high",9,0,0,0.515370547840575,1,1
"010","inside","04",1,"valid","high",7,0,0,0.603269015275146,1,0
"010","inside","04",3,"valid","low",50,0,0,0.61153484102033,1,1
"010","inside","04",4,"invalid","low",41,0,1,1.18359761656029,0,0
"010","inside","04",4,"invalid","low",42,0,1,1.25913319898609,0,1
"010","inside","04",2,"invalid","high",7,0,0,0.676787612577755,1,0
"010","inside","04",1,"valid","high",5,0,0,0.584251169329946,1,1
"010","inside","04",4,"invalid","low",64,1,1,0.607670736924774,1,1
"010","inside","04",4,"invalid","low",59,1,1,0.656609120764188,1,1
"010","inside","04",2,"invalid","high",15,0,0,0.581682081905456,1,1
"010","inside","04",1,"valid","high",18,0,0,0.58365073891764,1,0
"010","inside","04",1,"valid","high",28,1,1,0.735304363835894,1,1
"010","inside","04",1,"valid","high",23,1,1,0.536155291832983,1,0
"010","inside","04",3,"valid","low",49,0,0,0.924668831168674,1,0
"010","inside","04",2,"invalid","high",1,0,0,0.519661228041514,1,1
"010","inside","04",2,"invalid","high",6,0,0,0.743613039259799,1,0
"010","inside","04",4,"invalid","low",48,0,0,0.747354704682948,1,1
"010","inside","04",4,"invalid","low",56,1,1,0.655998751059087,1,0
"010","inside","04",1,"valid","high",21,1,1,0.609948450015509,1,1
"010","inside","04",3,"valid","low",64,1,1,0.590193220381479,1,1
"010","inside","04",3,"valid","low",57,1,1,0.549236052647757,1,0
"010","inside","04",2,"invalid","high",23,1,1,0.556823232320312,1,0
"010","inside","04",1,"valid","high",32,1,1,0.551164437478292,1,1
"010","inside","04",2,"invalid","high",22,1,1,0.477728670946817,1,0
"010","inside","04",3,"valid","low",54,0,0,0.556465890429536,1,0
"010","inside","04",3,"valid","low",70,1,1,0.669731741058058,1,0
"010","inside","04",2,"invalid","high",26,1,1,0.630435594863229,1,1
"010","inside","04",1,"valid","high",3,0,0,0.525436908494157,1,1
"010","inside","04",4,"invalid","low",43,0,0,0.621867699159338,1,1
"010","inside","04",4,"invalid","low",47,0,0,0.861318408220541,1,0
"010","inside","04",4,"invalid","low",66,1,1,0.8032772826773,1,0
"010","inside","04",3,"valid","low",42,0,1,0.802946372590668,0,0
"010","inside","04",3,"valid","low",44,0,1,4.46880019654418,0,0
"010","inside","04",4,"invalid","low",49,0,0,0.618355694881757,1,1
"010","inside","04",1,"valid","high",19,1,1,0.596676959245087,1,0
"010","inside","04",2,"invalid","high",31,1,1,0.562731116584473,1,0
"010","inside","04",1,"valid","high",26,1,1,0.566663395031355,1,1
"010","inside","04",4,"invalid","low",65,1,1,7.91830579937232,1,0
"010","inside","04",3,"valid","low",43,0,0,1.81943614221018,1,1
"010","inside","04",2,"invalid","high",10,0,0,0.5624247201049,1,0
"010","inside","04",2,"invalid","high",30,1,1,0.625303764241835,1,0
"010","inside","04",3,"valid","low",60,1,1,0.823623403990496,1,1
"010","inside","04",4,"invalid","low",44,0,1,0.659586833855428,0,0
"010","inside","04",2,"invalid","high",25,1,1,0.559760593620013,1,1
"010","inside","04",1,"valid","high",34,1,1,0.821909979098564,1,0
"010","inside","04",2,"invalid","high",28,1,1,0.512139573071181,1,0
"010","inside","04",1,"valid","high",6,0,0,0.67577144101233,1,1
"010","inside","04",3,"valid","low",52,0,0,0.584396753245528,1,1
"010","inside","04",2,"invalid","high",16,0,0,0.683583793601429,1,0
"010","inside","04",1,"valid","high",11,0,0,0.506615139074711,1,1
"010","inside","04",2,"invalid","high",2,0,0,0.509925486388966,1,1
"010","inside","05",3,"valid","low",39,0,0,0.583906585557997,1,0
"010","inside","05",2,"invalid","high",19,1,1,0.580005652584077,1,1
"010","inside","05",2,"invalid","high",25,1,1,0.656409294919285,1,0
"010","inside","05",4,"invalid","low",46,0,0,0.616424645468214,1,1
"010","inside","05",1,"valid","high",35,1,1,0.56211159376835,1,1
"010","inside","05",3,"valid","low",42,0,0,1.76093009155375,1,1
"010","inside","05",4,"invalid","low",48,0,0,0.527999320791423,1,1
"010","inside","05",3,"valid","low",37,0,0,0.655969861174526,1,0
"010","inside","05",4,"invalid","low",43,0,0,1.02636170821279,1,0
"010","inside","05",2,"invalid","high",21,1,1,0.527252500374743,1,1
"010","inside","05",4,"invalid","low",45,0,0,0.659000012441538,1,0
"010","inside","05",3,"valid","low",53,0,0,0.661212039110978,1,0
"010","inside","05",3,"valid","low",49,0,0,0.655061685822147,1,1
"010","inside","05",3,"valid","low",62,1,1,1.46426809225159,1,1
"010","inside","05",1,"valid","high",33,1,1,0.590880556799675,1,0
"010","inside","05",3,"valid","low",51,0,0,0.522848029555462,1,1
"010","inside","05",2,"invalid","high",10,0,0,0.653514997266029,1,1
"010","inside","05",4,"invalid","low",37,0,0,0.663828837637993,1,1
"010","inside","05",4,"invalid","low",62,1,0,0.721963735883037,0,1
"010","inside","05",4,"invalid","low",40,0,0,0.765475879485166,1,1
"010","inside","05",1,"valid","high",28,1,1,0.598335739166941,1,0
"010","inside","05",3,"valid","low",67,1,1,0.525053634872165,1,0
"010","inside","05",3,"valid","low",57,1,1,0.581410892173153,1,1
"010","inside","05",2,"invalid","high",11,0,0,0.582784933074436,1,0
"010","inside","05",1,"valid","high",8,0,0,0.622176033739379,1,0
"010","inside","05",2,"invalid","high",12,0,0,0.517809386972658,1,1
"010","inside","05",2,"invalid","high",29,1,1,0.620874356867716,1,1
"010","inside","05",3,"valid","low",63,1,0,1.81243945116148,0,0
"010","inside","05",1,"valid","high",7,0,0,0.626400990196998,1,1
"010","inside","05",3,"valid","low",48,0,0,0.591231308157148,1,1
"010","inside","05",2,"invalid","high",28,1,1,0.686140744885051,1,1
"010","inside","05",4,"invalid","low",58,1,1,1.44593014131169,1,0
"010","inside","05",2,"invalid","high",20,1,1,0.563393434345926,1,0
"010","inside","05",4,"invalid","low",67,1,1,0.427074404138693,1,0
"010","inside","05",4,"invalid","low",69,1,1,0.682430472206761,1,1
"010","inside","05",3,"valid","low",72,1,1,0.692026832362899,1,0
"010","inside","05",4,"invalid","low",39,0,0,1.18864735283933,1,0
"010","inside","05",3,"valid","low",59,1,1,0.873966034730984,1,0
"010","inside","05",2,"invalid","high",15,0,0,0.584646193463414,1,0
"010","inside","05",1,"valid","high",4,0,0,0.564272102797986,1,1
"010","inside","05",2,"invalid","high",2,0,0,0.555326770165266,1,1
"010","inside","05",1,"valid","high",25,1,1,0.674381912722311,1,0
"010","inside","05",1,"valid","high",34,1,1,0.598852674531372,1,0
"010","inside","05",4,"invalid","low",72,1,1,0.799105463502201,1,0
"010","inside","05",3,"valid","low",43,0,1,3.26621952778805,0,1
"010","inside","05",3,"valid","low",46,0,0,0.65442658108077,1,0
"010","inside","05",1,"valid","high",36,1,1,0.595970590140496,1,0
"010","inside","05",2,"invalid","high",35,1,1,0.559578275362583,1,0
"010","inside","05",4,"invalid","low",61,1,1,0.616208369407104,1,1
"010","inside","05",2,"invalid","high",16,0,0,0.723468308700831,1,0
"010","inside","05",1,"valid","high",2,0,0,0.503090573220106,1,1
"010","inside","05",3,"valid","low",55,1,1,0.793019863660447,1,1
"010","inside","05",1,"valid","high",18,0,0,0.591685686918936,1,1
"010","inside","05",2,"invalid","high",8,0,0,0.590786570137425,1,1
"010","inside","05",2,"invalid","high",3,0,0,0.573678772951098,1,1
"010","inside","05",1,"valid","high",23,1,1,0.613108779918548,1,0
"010","inside","05",1,"valid","high",10,0,0,0.485211641040223,1,1
"010","inside","05",3,"valid","low",65,1,1,0.736462158529321,1,1
"010","inside","05",4,"invalid","low",54,0,0,1.18027573269501,1,0
"010","inside","05",1,"valid","high",11,0,0,0.572642847193492,1,0
"010","inside","05",4,"invalid","low",49,0,0,0.699843608501396,1,1
"010","inside","05",3,"valid","low",69,1,1,0.936569468078233,1,0
"010","inside","05",1,"valid","high",5,0,0,0.615563723440573,1,1
"010","inside","05",4,"invalid","low",56,1,1,0.685111444494396,1,1
"010","inside","05",4,"invalid","low",70,1,1,0.810930586656468,1,0
"010","inside","05",1,"valid","high",1,0,0,0.743846069064602,1,1
"010","inside","05",1,"valid","high",31,1,1,0.610458115639631,1,0
"010","inside","05",2,"invalid","high",18,0,0,0.631221704730706,1,0
"010","inside","05",2,"invalid","high",31,1,1,0.695457772304508,1,0
"010","inside","05",4,"invalid","low",55,1,1,4.77689281485073,1,0
"010","inside","05",1,"valid","high",30,1,1,0.584392120712437,1,1
"010","inside","05",2,"invalid","high",32,1,1,0.574394414587005,1,0
"010","outside","01",1,"valid","high",11,0,0,0.327164166070588,1,1
"010","outside","01",3,"valid","low",56,1,1,0.302157648888169,1,0
