,subj_idx,status,runid,condition,cue,coherence,image_index,stim,response,rt,accuracy,stimulus_side,cond,Sn_vals,med_dists,Outliers
4178,8,inside,5,2,invalid,high,6,0,0,0.7795344122096141,1,0,invalid_high,0.208112,0.21924318738001602,False
4179,8,inside,5,1,valid,high,19,1,1,0.931601796270115,1,1,valid_high,0.208112,0.3417485142745129,False
4180,8,inside,5,4,invalid,low,47,0,0,0.717366480512283,1,1,invalid_low,0.208112,0.190220499807765,False
4181,8,inside,5,1,valid,high,24,1,1,0.8259305143837992,1,1,valid_high,0.208112,0.2497402511908151,False
4182,8,inside,5,2,invalid,high,32,1,1,0.946887408823386,1,1,invalid_high,0.208112,0.3570341268277839,False
4183,8,inside,5,4,invalid,low,60,1,1,0.78939209546661,1,0,invalid_low,0.208112,0.21996993490392902,False
4184,8,inside,5,3,valid,low,44,0,1,0.922079503412533,0,1,valid_low,0.208112,0.3322262214169309,False
4185,8,inside,5,3,valid,low,43,0,1,0.906562159449095,0,0,valid_low,0.208112,0.3197628487469051,False
4186,8,inside,5,3,valid,low,64,1,1,0.7771131642730319,1,0,valid_low,0.208112,0.21685079291273812,False
4187,8,inside,5,3,valid,low,45,0,0,0.7122011330247909,1,1,valid_low,0.208112,0.18830980324855817,False
4188,8,inside,5,3,valid,low,67,1,1,0.8637268463207869,1,0,valid_low,0.208112,0.2836749660455089,False
4189,8,inside,5,3,valid,low,40,0,0,0.935763492969272,1,1,valid_low,0.208112,0.3459102109736699,False
4190,8,inside,5,1,valid,high,17,0,0,0.642239098557184,1,0,valid_high,0.208112,0.19135318862390704,False
4191,8,inside,5,2,invalid,high,24,1,1,0.97723868468529,1,1,invalid_high,0.208112,0.3851910188122929,False
4192,8,inside,5,4,invalid,low,45,0,0,0.914678381512203,1,0,invalid_low,0.208112,0.324825099516601,False
4193,8,inside,5,4,invalid,low,63,1,1,1.0464609011505699,1,1,invalid_low,0.208112,0.45112785202218486,False
4194,8,inside,5,4,invalid,low,54,0,0,0.8414921979092471,1,0,invalid_low,0.208112,0.26277119847145514,False
4195,8,inside,5,1,valid,high,25,1,1,1.07902921247296,1,1,valid_high,0.208112,0.4836961633445749,False
4196,8,inside,5,1,valid,high,10,0,0,0.794316349383735,1,0,valid_high,0.208112,0.22489418882105394,False
4197,8,inside,5,2,invalid,high,19,1,1,0.780291120787297,1,0,invalid_high,0.208112,0.21999989595769898,False
4198,8,inside,5,3,valid,low,69,1,1,0.6934297047846479,1,0,valid_low,0.208112,0.19021645417433297,False
4199,8,inside,5,1,valid,high,28,1,1,0.668011106914491,1,1,valid_high,0.208112,0.18935834269086593,False
4200,8,inside,5,2,invalid,high,13,0,0,0.634951017702406,1,0,invalid_high,0.208112,0.19097949668139313,False
4201,8,inside,5,4,invalid,low,64,1,1,0.913832506761537,1,1,invalid_low,0.208112,0.323979224765935,False
4202,8,inside,5,2,invalid,high,34,1,1,0.761585027750698,1,0,invalid_high,0.208112,0.20764179750767697,False
4204,8,inside,5,4,invalid,low,72,1,1,0.714411522836599,1,0,invalid_low,0.208112,0.18901679047849007,False
4205,8,inside,5,2,invalid,high,16,0,0,0.696555084119609,1,0,invalid_high,0.208112,0.18796345361079192,False
4206,8,inside,5,1,valid,high,23,1,1,0.7054632386170849,1,1,valid_high,0.208112,0.18960777691972908,False
4207,8,inside,5,2,invalid,high,20,1,1,0.74789733149737,1,1,invalid_high,0.208112,0.20032235667167708,False
4208,8,inside,5,2,invalid,high,30,1,1,0.966402938662213,1,0,invalid_high,0.208112,0.374355272789216,False
4209,8,inside,5,3,valid,low,59,1,1,0.693306448960357,1,0,valid_low,0.208112,0.19009319835004201,False
4210,8,inside,5,4,invalid,low,55,1,1,0.604039143046975,1,0,invalid_low,0.208112,0.188259022072088,False
4211,8,inside,5,4,invalid,low,69,1,1,0.691747120461514,1,1,invalid_low,0.208112,0.19053670731318606,False
4212,8,inside,5,3,valid,low,60,1,1,1.0756771770684301,1,0,valid_low,0.208112,0.4803441279400451,False
4213,8,inside,5,3,valid,low,71,1,1,0.7392619864658629,1,0,valid_low,0.208112,0.19498401707096502,False
4214,8,inside,5,2,invalid,high,35,1,1,0.99396395718577,1,0,invalid_high,0.208112,0.400869471275655,False
4216,8,inside,5,4,invalid,low,39,0,0,0.8093971520720521,1,1,invalid_low,0.208112,0.2370637490785178,False
4217,8,outside,1,1,valid,high,21,1,1,0.44940713221694795,1,1,valid_high,0.208112,0.18404911134894097,False
4218,8,outside,1,4,invalid,low,63,1,1,0.28388568300942996,1,1,invalid_low,0.208112,0.315650675624056,False
4219,8,outside,1,1,valid,high,28,1,1,0.28111591485139803,1,1,valid_high,0.208112,0.31842044378208795,False
4220,8,outside,1,4,invalid,low,52,0,1,0.23685275613843304,0,1,invalid_low,0.208112,0.36268360249505294,False
4221,8,outside,1,4,invalid,low,64,1,1,0.260111552922353,1,1,invalid_low,0.208112,0.339424805711133,False
4222,8,outside,1,2,invalid,high,3,0,0,0.366349027693104,1,1,invalid_high,0.208112,0.235231926612869,False
4223,8,outside,1,3,valid,low,40,0,0,0.417663113308663,1,0,valid_low,0.208112,0.18940264629418402,False
4224,8,outside,1,4,invalid,low,51,0,0,0.269339632722222,1,1,invalid_low,0.208112,0.330196725911264,False
4225,8,outside,1,3,valid,low,52,0,0,0.383648948391055,1,1,valid_low,0.208112,0.21795204852969707,False
4226,8,outside,1,4,invalid,low,55,1,1,0.5516173867608809,1,0,invalid_low,0.208112,0.1850435650276271,False
4227,8,outside,1,2,invalid,high,25,1,1,0.37857446719863197,1,0,invalid_high,0.208112,0.22302652972212011,False
4228,8,outside,1,3,valid,low,37,0,0,0.327307089611168,1,1,valid_low,0.208112,0.272229269022318,False
4229,8,outside,1,1,valid,high,7,0,0,0.35702983066676097,1,1,valid_high,0.208112,0.24455112363921205,False
4230,8,outside,1,4,invalid,low,49,0,0,0.266611855514384,1,1,invalid_low,0.208112,0.332924503119102,False
4231,8,outside,1,1,valid,high,25,1,1,0.249117186173862,1,0,valid_high,0.208112,0.35041917245962395,False
4232,8,outside,1,1,valid,high,33,1,0,0.46793002503454795,0,1,valid_high,0.208112,0.18328251403363593,False
4233,8,outside,1,2,invalid,high,21,1,1,0.373455760911384,1,0,invalid_high,0.208112,0.22812519339458903,False
4234,8,outside,1,2,invalid,high,22,1,1,0.464891579978939,1,1,invalid_high,0.208112,0.18247275396242896,False
4235,8,outside,1,4,invalid,low,66,1,1,0.9591280496342729,1,1,invalid_low,0.208112,0.36830559251120487,False
4236,8,outside,1,2,invalid,high,7,0,0,0.45037867114478997,1,1,invalid_high,0.208112,0.183919319499182,False
4237,8,outside,1,4,invalid,low,50,0,0,0.46236994853097707,1,0,invalid_low,0.208112,0.1815426760576881,False
4238,8,outside,1,3,valid,low,42,0,0,0.451301690846776,1,1,valid_low,0.208112,0.18318741366238106,False
4239,8,outside,1,1,valid,high,17,0,0,0.245311128734102,1,1,valid_high,0.208112,0.354225229899384,False
4240,8,outside,1,1,valid,high,15,0,0,0.22451532832656101,1,0,valid_high,0.208112,0.37502103030692496,False
4241,8,outside,1,1,valid,high,23,1,1,0.295415940663588,1,1,valid_high,0.208112,0.30412041796989797,False
4242,8,outside,1,2,invalid,high,17,0,0,0.25660799054549,1,0,invalid_high,0.208112,0.342928368087996,False
4243,8,outside,1,2,invalid,high,26,1,1,0.44139694173645705,1,0,invalid_high,0.208112,0.18645706877577994,False
4244,8,outside,1,1,valid,high,13,0,0,0.248950025967133,1,0,valid_high,0.208112,0.350586332666353,False
4245,8,outside,1,4,invalid,low,58,1,1,0.6022921490884979,1,1,invalid_low,0.208112,0.18748764223892,False
4246,8,outside,1,4,invalid,low,72,1,1,0.5920476658729971,1,0,invalid_low,0.208112,0.18606297522910603,False
4247,8,outside,1,2,invalid,high,2,0,0,0.44049314611765994,1,1,invalid_high,0.208112,0.18603800158507494,False
4248,8,outside,1,2,invalid,high,15,0,0,0.373684282937575,1,0,invalid_high,0.208112,0.22789667136839803,False
4249,8,outside,1,1,valid,high,12,0,0,0.293119007324094,1,0,valid_high,0.208112,0.30641735130939196,False
4250,8,outside,1,2,invalid,high,16,0,0,0.248947630109797,1,1,invalid_high,0.208112,0.35058872852368894,False
4251,8,outside,1,2,invalid,high,20,1,1,0.27834250439264,1,0,invalid_high,0.208112,0.32119385424084596,False
4252,8,outside,1,1,valid,high,24,1,1,0.29292545038879303,1,0,valid_high,0.208112,0.30661090824469295,False
4253,8,outside,1,4,invalid,low,62,1,1,0.409716663089966,1,1,invalid_low,0.208112,0.19432247995700902,False
4254,8,outside,1,4,invalid,low,43,0,0,0.23448723857472897,1,1,invalid_low,0.208112,0.365049120058757,False
4255,8,outside,1,3,valid,low,44,0,0,0.28049438758535,1,1,valid_low,0.208112,0.319041971048136,False
4256,8,outside,1,3,valid,low,66,1,1,0.41653966755257005,1,0,valid_low,0.208112,0.19018950247846095,False
4257,8,outside,1,1,valid,high,36,1,1,0.25402778622719796,1,0,valid_high,0.208112,0.345508572406288,False
4258,8,outside,1,1,valid,high,1,0,0,0.309883504843128,1,0,valid_high,0.208112,0.289652853790358,False
4259,8,outside,1,3,valid,low,71,1,1,0.30425624481085806,1,0,valid_low,0.208112,0.2952801138226279,False
4260,8,outside,1,2,invalid,high,13,0,0,0.34257698745204807,1,0,invalid_high,0.208112,0.2569593711814379,False
4261,8,outside,1,2,invalid,high,12,0,0,0.230943906952234,1,0,invalid_high,0.208112,0.368592451681252,False
4262,8,outside,1,1,valid,high,27,1,1,0.351727322542502,1,0,valid_high,0.208112,0.24780903609098398,False
4263,8,outside,1,1,valid,high,4,0,0,0.334759736903834,1,1,valid_high,0.208112,0.264776621729652,False
4264,8,outside,1,2,invalid,high,14,0,0,0.337582094509344,1,1,invalid_high,0.208112,0.26195426412414197,False
4265,8,outside,1,3,valid,low,49,0,0,0.31800818398096503,1,1,valid_low,0.208112,0.28152817465252095,False
4266,8,outside,1,3,valid,low,50,0,0,0.24146556327832502,1,1,valid_low,0.208112,0.35807079535516095,False
4267,8,outside,1,1,valid,high,30,1,1,0.28117091259719,1,0,valid_high,0.208112,0.31836544603629596,False
4268,8,outside,1,3,valid,low,68,1,1,0.36319970642671295,1,1,valid_low,0.208112,0.23838124787926007,False
4269,8,outside,1,3,valid,low,69,1,1,0.559045266905741,1,0,valid_low,0.208112,0.18583343067166397,False
4270,8,outside,1,2,invalid,high,1,0,0,0.320746211379628,1,1,invalid_high,0.208112,0.278790147253858,False
4271,8,outside,1,2,invalid,high,32,1,1,0.32726891511538303,1,1,invalid_high,0.208112,0.27226744351810295,False
4272,8,outside,1,4,invalid,low,41,0,0,0.4889396314783879,1,0,invalid_low,0.208112,0.18236480637006003,False
4273,8,outside,1,4,invalid,low,57,1,1,0.826175859184332,1,0,invalid_low,0.208112,0.24991664600838714,False
4274,8,outside,1,1,valid,high,11,0,0,0.406436629503332,1,1,valid_high,0.208112,0.19600147505752902,False
4275,8,outside,1,3,valid,low,51,0,0,0.256881543748023,1,0,valid_low,0.208112,0.34265481488546295,False
4276,8,outside,1,1,valid,high,5,0,0,0.331574465332778,1,1,valid_high,0.208112,0.26796189330070797,False
4277,8,outside,1,3,valid,low,45,0,0,0.308850969818195,1,0,valid_low,0.208112,0.290685388815291,False
4278,8,outside,1,3,valid,low,63,1,1,0.34315928534761,1,1,valid_low,0.208112,0.256377073285876,False
4279,8,outside,1,2,invalid,high,9,0,0,0.330435634338755,1,0,invalid_high,0.208112,0.269100724294731,False
4280,8,outside,1,3,valid,low,65,1,1,0.447499638941736,1,1,valid_low,0.208112,0.18556132221237903,False
4281,8,outside,1,2,invalid,high,31,1,1,0.401956574769429,1,0,invalid_high,0.208112,0.20033557431906895,False
4282,8,outside,1,3,valid,low,62,1,1,0.536765482733244,1,1,valid_low,0.208112,0.18284613705327502,False
4283,8,outside,1,2,invalid,high,33,1,1,0.32472369579136307,1,0,invalid_high,0.208112,0.2748126628421229,False
4284,8,outside,1,3,valid,low,59,1,1,0.284647511000912,1,1,valid_low,0.208112,0.31488884763257396,False
4285,8,outside,1,1,valid,high,9,0,0,0.30203667801743,1,1,valid_high,0.208112,0.297499680616056,False
4286,8,outside,1,3,valid,low,70,1,1,0.42604541555920206,1,1,valid_low,0.208112,0.18830031067773303,False
4287,8,outside,1,3,valid,low,55,1,1,0.31721202033895696,1,0,valid_low,0.208112,0.282324338294529,False
4288,8,outside,1,1,valid,high,18,0,0,0.256801639533478,1,1,valid_high,0.208112,0.34273471910000797,False
4289,8,outside,1,4,invalid,low,56,1,1,0.330726237190902,1,0,invalid_low,0.208112,0.268810121442584,False
4290,8,outside,1,4,invalid,low,47,0,0,0.415885133181291,1,0,invalid_low,0.208112,0.190610815569016,False
4291,8,outside,1,4,invalid,low,70,1,1,0.42688491362241604,1,1,invalid_low,0.208112,0.18791930382758487,False
4292,8,outside,1,4,invalid,low,61,1,1,0.308299365271523,1,1,invalid_low,0.208112,0.29123699336196296,False
4293,8,outside,1,1,valid,high,3,0,0,0.225274317612275,1,0,valid_high,0.208112,0.37426204102121097,False
4294,8,outside,1,1,valid,high,2,0,0,0.245309434467345,1,0,valid_high,0.208112,0.354226924166141,False
4296,8,outside,1,2,invalid,high,24,1,1,0.6368903434868121,1,1,invalid_high,0.208112,0.18939070454507606,False
4297,8,outside,1,2,invalid,high,34,1,1,0.32126173873894,1,1,invalid_high,0.208112,0.278274619894546,False
4298,8,outside,1,3,valid,low,58,1,0,0.660263116418719,0,0,valid_low,0.208112,0.19164345722856502,False
4299,8,outside,1,1,valid,high,6,0,0,0.292724170981273,1,0,valid_high,0.208112,0.30681218765221296,False
4300,8,outside,1,3,valid,low,43,0,0,0.23774510488146902,1,0,valid_low,0.208112,0.36179125375201693,False
4301,8,outside,1,3,valid,low,39,0,0,0.23744527436974697,1,0,valid_low,0.208112,0.36209108426373904,False
4302,8,outside,1,2,invalid,high,30,1,1,0.294319645472569,1,0,invalid_high,0.208112,0.305216713160917,False
4303,8,outside,1,2,invalid,high,29,1,1,0.374434318234307,1,0,invalid_high,0.208112,0.22714663607166602,False
4304,8,outside,1,4,invalid,low,59,1,0,0.7368345570748721,0,0,invalid_low,0.208112,0.19362351103973208,False
4305,8,outside,1,1,valid,high,20,1,1,0.339947691685666,1,1,valid_high,0.208112,0.25958866694781996,False
4306,8,outside,1,1,valid,high,22,1,1,0.280825396588625,1,0,valid_high,0.208112,0.318710962044861,False
4307,8,outside,1,3,valid,low,41,0,0,0.48555613565349603,1,1,valid_low,0.208112,0.1824549712609949,False
4308,8,outside,1,4,invalid,low,68,1,1,0.290876312917135,1,1,invalid_low,0.208112,0.308660045716351,False
4309,8,outside,1,2,invalid,high,10,0,0,0.272765564834117,1,0,invalid_high,0.208112,0.32677079379936896,False
4310,8,outside,1,3,valid,low,57,1,1,0.33562442505990503,1,0,valid_low,0.208112,0.26391193357358095,False
4311,8,outside,1,3,valid,low,48,0,0,0.329017102518264,1,0,valid_low,0.208112,0.270519256115222,False
4312,8,outside,1,4,invalid,low,40,0,0,0.348884800422638,1,0,invalid_low,0.208112,0.250651558210848,False
4313,8,outside,1,4,invalid,low,65,1,1,0.38379336412162995,1,1,invalid_low,0.208112,0.21780763279912213,False
4314,8,outside,1,3,valid,low,64,1,1,0.34420677022626506,1,1,valid_low,0.208112,0.2553295884072209,False
4315,8,outside,1,4,invalid,low,54,0,0,0.273414844738909,1,0,invalid_low,0.208112,0.326121513894577,False
4316,8,outside,1,1,valid,high,29,1,1,0.31428421016698804,1,0,valid_high,0.208112,0.28525214846649793,False
4317,8,outside,1,4,invalid,low,42,0,0,0.560291224829598,1,0,invalid_low,0.208112,0.18707938859552103,False
4318,8,outside,1,1,valid,high,19,1,1,0.26246582015573894,1,1,valid_high,0.208112,0.33707053847774704,False
4319,8,outside,1,3,valid,low,61,1,1,0.210254128843189,1,1,valid_low,0.208112,0.389282229790297,False
4320,8,outside,1,2,invalid,high,11,0,0,0.420400767519823,1,1,invalid_high,0.208112,0.18817317174943993,False
4321,8,outside,1,4,invalid,low,67,1,1,0.314880288598033,1,0,invalid_low,0.208112,0.28465607003545296,False
4322,8,outside,1,3,valid,low,60,1,1,0.34120184976109197,1,0,valid_low,0.208112,0.258334508872394,False
4323,8,outside,1,4,invalid,low,48,0,0,0.541324680380967,1,1,invalid_low,0.208112,0.18545024615286787,False
4324,8,outside,1,4,invalid,low,44,0,0,0.40018872043674497,1,0,invalid_low,0.208112,0.20210342865175296,False
4325,8,outside,1,2,invalid,high,27,1,1,0.445819174947246,1,1,invalid_high,0.208112,0.18608505045813195,False
4326,8,outside,1,2,invalid,high,19,1,1,0.538927912176405,1,0,invalid_high,0.208112,0.18402385905937996,False
4327,8,outside,1,2,invalid,high,8,0,0,0.358335296917176,1,1,invalid_high,0.208112,0.243245657388797,False
4328,8,outside,1,3,valid,low,56,1,1,0.3466489577213,1,0,valid_low,0.208112,0.252887400912186,False
4329,8,outside,1,3,valid,low,53,0,0,0.41397396277534404,1,0,valid_low,0.208112,0.190065180271631,False
4330,8,outside,1,1,valid,high,8,0,0,0.347116100200765,1,1,valid_high,0.208112,0.252420258432721,False
4331,8,outside,1,3,valid,low,46,0,0,0.308526120881652,1,1,valid_low,0.208112,0.291010237751834,False
4332,8,outside,1,2,invalid,high,35,1,1,0.732905360514451,1,0,invalid_high,0.208112,0.1927026909534112,False
4333,8,outside,1,4,invalid,low,69,1,1,0.6096395602626221,1,0,invalid_low,0.208112,0.19150636570975588,False
4334,8,outside,1,2,invalid,high,5,0,0,0.55450980889691,1,0,invalid_high,0.208112,0.1849640901236851,False
4335,8,outside,1,4,invalid,low,71,1,1,0.402132768577758,1,1,invalid_low,0.208112,0.20015938051073995,False
4336,8,outside,1,1,valid,high,35,1,1,0.5012104131483279,1,1,valid_high,0.208112,0.1818440540500879,False
4337,8,outside,1,1,valid,high,16,0,0,0.414097726360524,1,1,valid_high,0.208112,0.18994141668645104,False
4338,8,outside,1,1,valid,high,32,1,1,0.39368022515554896,1,1,valid_high,0.208112,0.20824870340220508,False
4339,8,outside,1,4,invalid,low,37,0,0,0.34403435555395806,1,0,invalid_low,0.208112,0.2555020030795279,False
4340,8,outside,1,1,valid,high,34,1,1,0.257197294396974,1,0,valid_high,0.208112,0.342339064236512,False
4341,8,outside,1,4,invalid,low,60,1,1,0.8845185377304009,1,1,invalid_low,0.208112,0.29786151801272387,False
4342,8,outside,1,1,valid,high,10,0,0,0.361677719830368,1,0,valid_high,0.208112,0.23990323447560502,False
4344,8,outside,1,4,invalid,low,53,0,0,0.41008129371312,1,0,invalid_low,0.208112,0.19395784933385501,False
4345,8,outside,1,1,valid,high,14,0,0,0.5128906793552229,1,0,valid_high,0.208112,0.18155943508736605,False
4346,8,outside,1,2,invalid,high,23,1,1,0.359345017804117,1,1,invalid_high,0.208112,0.24223593650185604,False
4347,8,outside,1,3,valid,low,54,0,0,0.33321790424633896,1,0,valid_low,0.208112,0.266318454387147,False
4348,8,outside,1,2,invalid,high,6,0,0,0.38761220444394,1,1,invalid_high,0.208112,0.21398879247681207,False
4349,8,outside,1,4,invalid,low,39,0,0,0.33510246894002194,1,1,invalid_low,0.208112,0.26443388969346404,False
4350,8,outside,1,1,valid,high,26,1,1,0.299705222434568,1,1,valid_high,0.208112,0.299831136198918,False
4351,8,outside,1,3,valid,low,72,1,1,0.513210851020631,1,0,valid_low,0.208112,0.18128464990513704,False
4352,8,outside,1,4,invalid,low,45,0,0,0.324998236693318,1,0,invalid_low,0.208112,0.27453812194016797,False
4353,8,outside,1,3,valid,low,67,1,1,0.46361961344064206,1,1,valid_low,0.208112,0.18250369858924403,False
4354,8,outside,1,2,invalid,high,36,1,1,0.35393175040007896,1,1,invalid_high,0.208112,0.24560460823340702,False
4355,8,outside,1,4,invalid,low,38,0,0,0.5753427164872851,1,0,invalid_low,0.208112,0.18339830635523008,False
4356,8,outside,1,4,invalid,low,46,0,0,0.545709338682173,1,1,invalid_low,0.208112,0.1867119107164391,False
4357,8,outside,1,3,valid,low,47,0,0,0.36821463451087805,1,1,valid_low,0.208112,0.23336631979509498,False
4358,8,outside,1,3,valid,low,38,0,0,0.35695315824614204,1,0,valid_low,0.208112,0.24462779605983098,False
4359,8,outside,1,2,invalid,high,18,0,0,0.254455144532585,1,1,invalid_high,0.208112,0.345081214100901,False
4360,8,outside,1,1,valid,high,31,1,1,0.382578338387248,1,0,valid_high,0.208112,0.2190226585335041,False
4361,8,outside,2,2,invalid,high,14,0,0,0.503213250610315,1,1,invalid_high,0.208112,0.18187673523971098,False
4362,8,outside,2,3,valid,low,63,1,1,0.35643852155863004,1,1,valid_low,0.208112,0.245142432747343,False
4363,8,outside,2,2,invalid,high,12,0,0,0.436002764068689,1,1,invalid_high,0.208112,0.18705273810155598,False
4364,8,outside,2,3,valid,low,65,1,1,0.25947751893090804,1,0,valid_low,0.208112,0.34005883970257794,False
4365,8,outside,2,3,valid,low,48,0,0,0.35391934567996897,1,1,valid_low,0.208112,0.245617012953517,False
4366,8,outside,2,3,valid,low,59,1,1,0.305376707561663,1,1,valid_low,0.208112,0.29415965107182296,False
4367,8,outside,2,2,invalid,high,6,0,0,0.313458826017268,1,1,invalid_high,0.208112,0.286077532616218,False
4368,8,outside,2,3,valid,low,55,1,1,0.279053688483145,1,1,valid_low,0.208112,0.320482670150341,False
4369,8,outside,2,2,invalid,high,7,0,0,0.239583093405599,1,0,invalid_high,0.208112,0.35995326522788695,False
4370,8,outside,2,2,invalid,high,10,0,0,0.475714932748815,1,0,invalid_high,0.208112,0.18278948236002196,False
4372,8,outside,2,4,invalid,low,49,0,0,0.35899044082725606,1,0,invalid_low,0.208112,0.24259051347871696,False
4373,8,outside,2,3,valid,low,43,0,0,0.36954571877322495,1,0,valid_low,0.208112,0.23203523553274807,False
4374,8,outside,2,3,valid,low,72,1,0,0.6319042254053779,0,0,valid_low,0.208112,0.1905072836689209,False
4375,8,outside,2,2,invalid,high,15,0,0,0.24610975789528303,1,0,invalid_high,0.208112,0.353426600738203,False
4376,8,outside,2,1,valid,high,26,1,1,0.26811427718439496,1,1,valid_high,0.208112,0.331422081449091,False
4377,8,outside,2,2,invalid,high,11,0,0,0.282489042309862,1,0,invalid_high,0.208112,0.317047316323624,False
4378,8,outside,2,4,invalid,low,70,1,1,0.373211836234077,1,1,invalid_low,0.208112,0.22836911807189603,False
4379,8,outside,2,3,valid,low,58,1,1,0.36123731492261896,1,1,valid_low,0.208112,0.24034363938335407,False
4380,8,outside,2,2,invalid,high,30,1,1,0.260664045653357,1,1,invalid_high,0.208112,0.338872312980129,False
4381,8,outside,2,2,invalid,high,13,0,0,0.412675355693864,1,1,invalid_high,0.208112,0.19136378735311105,False
4382,8,outside,2,2,invalid,high,22,1,1,0.28107252320751297,1,0,invalid_high,0.208112,0.318463835425973,False
4383,8,outside,2,3,valid,low,47,0,0,0.288950150363235,1,0,valid_low,0.208112,0.31058620827025096,False
4384,8,outside,2,1,valid,high,21,1,1,0.39964296745529293,1,1,valid_high,0.208112,0.202649181633205,False
4385,8,outside,2,1,valid,high,30,1,1,0.26966561863446303,1,1,valid_high,0.208112,0.32987073999902294,False
4386,8,outside,2,1,valid,high,23,1,1,0.7573323530968991,1,1,valid_high,0.208112,0.20707518059225505,False
4387,8,outside,2,4,invalid,low,43,0,0,0.319302755671742,1,0,invalid_low,0.208112,0.280233602961744,False
4388,8,outside,2,1,valid,high,16,0,0,0.711473744771865,1,1,valid_high,0.208112,0.18839647491950007,False
4389,8,outside,2,2,invalid,high,4,0,0,0.305900258431393,1,0,invalid_high,0.208112,0.29363610020209296,False
4390,8,outside,2,4,invalid,low,42,0,0,0.5348145182006189,1,0,invalid_low,0.208112,0.18308719565811687,False
4391,8,outside,2,2,invalid,high,33,1,1,0.30294126479111605,1,0,invalid_high,0.208112,0.29659509384236993,False
4392,8,outside,2,2,invalid,high,16,0,0,0.335847729937086,1,0,invalid_high,0.208112,0.2636886286964,False
4393,8,outside,2,3,valid,low,51,0,0,0.226479473807558,1,0,valid_low,0.208112,0.37305688482592797,False
4394,8,outside,2,2,invalid,high,9,0,0,0.26535802086800697,1,0,invalid_high,0.208112,0.334178337765479,False
4395,8,outside,2,1,valid,high,14,0,0,0.35497665034017695,1,1,valid_high,0.208112,0.24529779851036393,False
4396,8,outside,2,4,invalid,low,60,1,1,0.408890134502144,1,0,invalid_low,0.208112,0.194261871218259,False
4397,8,outside,2,4,invalid,low,44,0,0,0.288824349177958,1,1,invalid_low,0.208112,0.31071200945552796,False
4398,8,outside,2,2,invalid,high,34,1,1,0.26965672435471805,1,0,invalid_high,0.208112,0.32987963427876793,False
4399,8,outside,2,2,invalid,high,25,1,1,0.38666344979901596,1,0,invalid_high,0.208112,0.21493754712173613,False
4400,8,outside,2,1,valid,high,5,0,0,0.391000071527742,1,0,valid_high,0.208112,0.21060092539301006,False
4401,8,outside,2,3,valid,low,68,1,1,0.271570250813056,1,0,valid_low,0.208112,0.32796610782042995,False
4402,8,outside,2,4,invalid,low,54,0,0,0.31936635909824,1,0,invalid_low,0.208112,0.28016999953524596,False
4403,8,outside,2,4,invalid,low,65,1,1,0.303674929638873,1,1,invalid_low,0.208112,0.295861428994613,False
4404,8,outside,2,2,invalid,high,5,0,0,0.33408584410153697,1,1,invalid_high,0.208112,0.265450514531949,False
4405,8,outside,2,4,invalid,low,51,0,0,0.471829252227508,1,0,invalid_low,0.208112,0.18300490304954997,False
4406,8,outside,2,1,valid,high,1,0,0,0.261422502526329,1,0,valid_high,0.208112,0.338113856107157,False
4407,8,outside,2,2,invalid,high,18,0,0,0.37112498452825105,1,1,invalid_high,0.208112,0.23045596977772198,False
4408,8,outside,2,1,valid,high,29,1,1,0.32018513784623803,1,0,valid_high,0.208112,0.27935122078724794,False
4409,8,outside,2,2,invalid,high,19,1,1,0.37984987202798903,1,1,invalid_high,0.208112,0.22175112489276305,False
4410,8,outside,2,4,invalid,low,61,1,1,0.438473982989308,1,1,invalid_low,0.208112,0.18633355245583488,False
4411,8,outside,2,1,valid,high,34,1,1,0.280827272473289,1,1,valid_high,0.208112,0.318709086160197,False
4412,8,outside,2,4,invalid,low,71,1,0,0.4148045068495779,0,0,invalid_low,0.208112,0.1902891785230169,False
4413,8,outside,2,3,valid,low,41,0,0,0.396153752857572,1,0,valid_low,0.208112,0.20577517570018206,False
4414,8,outside,2,1,valid,high,9,0,0,0.32017186982011503,1,1,valid_high,0.208112,0.27936448881337095,False
4415,8,outside,2,4,invalid,low,37,0,0,0.333957151964569,1,1,invalid_low,0.208112,0.265579206668917,False
4416,8,outside,2,3,valid,low,53,0,0,0.328938922423731,1,1,valid_low,0.208112,0.27059743620975496,False
4417,8,outside,2,1,valid,high,20,1,1,0.458355118098552,1,0,valid_high,0.208112,0.18242714558982703,False
4418,8,outside,2,3,valid,low,42,0,0,0.49896955233180107,1,1,valid_low,0.208112,0.18067887354936796,False
4419,8,outside,2,1,valid,high,22,1,1,0.3149043218109,1,0,valid_high,0.208112,0.284632036822586,False
4420,8,outside,2,4,invalid,low,38,0,0,0.37222391192790394,1,1,invalid_low,0.208112,0.2293570423780691,False
4421,8,outside,2,2,invalid,high,20,1,1,0.349364412309114,1,0,invalid_high,0.208112,0.25017194632437195,False
4422,8,outside,2,4,invalid,low,69,1,0,0.8493321266969359,0,1,invalid_low,0.208112,0.26929365613977996,False
4423,8,outside,2,4,invalid,low,59,1,1,0.301844367526428,1,1,invalid_low,0.208112,0.29769199110705796,False
4424,8,outside,2,4,invalid,low,57,1,1,0.328230151607386,1,0,invalid_low,0.208112,0.2713062070261,False
4425,8,outside,2,1,valid,high,13,0,0,0.349526663867437,1,0,valid_high,0.208112,0.25000969476604895,False
