V1,V2,V3,V4
-0.35471065691560305,-0.32653008431332686,-0.2983122385306256,-0.3185301140782801
-0.33085976123936395,-0.3493282115441905,-0.31974578183962754,-0.3086043111568931
-0.3385150031418944,-0.3167684539516956,-0.32150142486781697,-0.34120322233472333
-0.3365003704146123,-0.3538892320551982,-0.33555596174666197,-0.30400639611176555
-0.3287576511182794,-0.29938661039626846,-0.294796730316452,-0.35154457391855726
-0.3709881728892338,-0.3498951463928815,-0.35453165119875835,-0.3565995572226072
-0.33128527805692626,-0.3232209603931928,-0.30850211656089027,-0.31653687877007164
-0.32083585065615267,-0.341112526603763,-0.3365784694421076,-0.31779439458776226
-0.3387996491717578,-0.3424671289231318,-0.31759097885928567,-0.3363464855599938
-0.3405329794277401,-0.3598769935184676,-0.30256724317701744,-0.31268139358318653
-0.2982404795692227,-0.3618256353292285,-0.3267128527008994,-0.32685461910094504
-0.3221665042243432,-0.35918821209170027,-0.3085766737456182,-0.30758133748055566
-0.31649886317844084,-0.3415937454600199,-0.3064432989628228,-0.35002402767125146
-0.32171728522299325,-0.3382999280871503,-0.32241278200507906,-0.30733082169925613
-0.33718243328419256,-0.31613734483856787,-0.33812301532128863,-0.328496899329977
-0.34452626802331604,-0.3572300074343343,-0.35731484673419117,-0.32741553366491505
-0.34024903423836966,-0.33771743440310154,-0.31344683387604216,-0.31142071786415965
-0.3073386086906758,-0.33951131596248385,-0.34842401085046676,-0.3446316712140223
-0.336318079397901,-0.32143587296188225,-0.3731780221440036,-0.33950080709220065
-0.3331758398587427,-0.3272169880293944,-0.3033929479496951,-0.294333348288984
-0.3422165346977737,-0.31197048008139744,-0.3178760788333895,-0.3355584789719793
-0.35477103549915057,-0.3558291292639656,-0.33396729150254234,-0.32248220424417656
-0.35150225508950705,-0.31354796895312953,-0.32751783979921467,-0.3230516148916479
-0.31962542305742714,-0.3502609389885031,-0.33616422557392395,-0.3404103680279215
-0.31752987743162064,-0.3556833536135609,-0.3274533542746773,-0.32211669437885626
-0.3438335972534015,-0.34181121633187495,-0.3257532942028765,-0.3456609898120301
-0.3427065257551691,-0.3511727382066165,-0.34085392642483636,-0.29666642136616517
-0.30985861553884136,-0.3094144971447361,-0.34564941498603385,-0.33940455442271855
-0.31476386961388725,-0.3192195125507379,-0.32343016695770616,-0.36280267810167854
-0.3382686914872164,-0.3462206254990334,-0.3299509250527666,-0.3406653789990646
-0.33439485545610986,-0.32336266487131904,-0.3342026352730946,-0.3381158818573691
-0.31728098511910996,-0.34104330457250215,-0.3507680875105839,-0.34012710812504654
-0.32922578458158475,-0.3204034328878378,-0.34231086311989906,-0.32342594529679997
-0.3277917348561772,-0.3113396213980342,-0.33207543740333983,-0.32170405993486023
-0.3432708286294026,-0.32473043417227115,-0.2954450982071183,-0.3414367594946246
-0.30158476402620804,-0.35926981417836484,-0.3362389675120532,-0.32844541071580047
-0.36160367065588106,-0.3008989257106268,-0.33973152231983517,-0.3327495283346513
-0.3061160579346596,-0.37335628683495714,-0.3206647897524717,-0.33820450503747485
-0.339545392899174,-0.32576332478562925,-0.32871846413683337,-0.30431036328190897
-0.3572248198439067,-0.3333110198857836,-0.31750357772963406,-0.36285720090056656
-0.29698772844470606,-0.33288719717917314,-0.3804778641130081,-0.3298765922454071
-0.31079383374020736,-0.3249936250478831,-0.36832182164686494,-0.340795126552293
-0.315868920631117,-0.36080940282186613,-0.29597393541536693,-0.330830371734656
-0.3146490009879644,-0.32681244624540334,-0.3342742538340029,-0.30371547328533105
-0.34758716869941775,-0.35271560223624343,-0.3170196228186715,-0.33809772504924984
-0.33094895452237016,-0.3385642545028616,-0.29702235655419396,-0.3356112189003408
-0.34234650070113837,-0.31651658145425704,-0.3104285920251167,-0.35613931050602643
-0.2873232624418725,-0.3364385792400275,-0.33983798177465735,-0.30541063008899305
-0.3425412570314182,-0.3428477253941949,-0.3776687616714521,-0.30648662127698745
-0.31889328134037176,-0.3104896658664792,-0.2994524953946377,-0.35015424618312696
-0.3084358106985554,-0.34964353805977727,-0.33187213000761123,-0.3338599105768266
-0.3235641413827168,-0.3358744222616,-0.3311925735348906,-0.3114071154535236
-0.30062864518658167,-0.3417431631958355,-0.32429173492739666,-0.33858378149305557
-0.33415253970799286,-0.29766166583182674,-0.3281905823533787,-0.3178622341134735
-0.29548372866931594,-0.32716716830677767,-0.33901650621767715,-0.304469750869366
-0.34922719467308283,-0.34354860091202416,-0.3408364412022125,-0.3346668644594384
-0.34032292988345725,-0.3553165628508003,-0.30921270079491037,-0.31858288342276353
-0.32724875518400753,-0.3725718485231813,-0.327407756156081,-0.3333378733331898
-0.30581704590797126,-0.3166702128888543,-0.34964549042425125,-0.33669992984027547
-0.3324033864550104,-0.337084605136123,-0.34810085909630833,-0.3224740169054984
-0.32736173502048777,-0.3249775300217453,-0.3514792842175223,-0.29431113009538185
-0.34408386004380437,-0.34413187240185267,-0.34581685366525705,-0.33470167900945624
-0.3402480183935969,-0.3295091861616657,-0.2977282627570045,-0.3412704154823336
-0.3035255750202169,-0.35010322041361813,-0.29602129922779286,-0.3297994582122985
-0.328101625367475,-0.3345111748672967,-0.3049440839058411,-0.3409152880398214
-0.3547413076214658,-0.31408026808453177,-0.3386046036312859,-0.3552547784252719
-0.3642535304097096,-0.33466299440649505,-0.3499910313819024,-0.35763484997046435
-0.344237471635876,-0.32946377464393134,-0.36233121591855966,-0.31298448708691495
-0.3346209066801794,-0.3253883469358126,-0.33787480090489747,-0.3422066388254691
-0.3042644761393458,-0.3377185811739952,-0.35057780740049077,-0.3498751704188339
-0.2908269569953652,-0.31916227569848743,-0.3141762214792567,-0.31255783650747304
-0.34402829604578444,-0.33412403469141666,-0.3731879172302212,-0.30325126456168083
-0.3643716008514,-0.3304902180518309,-0.3333540467032664,-0.3304330824567423
-0.3643840338032715,-0.379983166417936,-0.3189189345695311,-0.33268597805576794
-0.31718771186390493,-0.33088451147719206,-0.3113596295904667,-0.3185738805131994
-0.3247563409256821,-0.349448500085807,-0.37601781078053637,-0.32471962266762533
-0.3149526025086475,-0.3507418607765997,-0.3178052749126306,-0.34408299604496745
-0.3036233508795057,-0.34558846558786566,-0.3360478569192638,-0.32791353290748076
-0.31269015780489384,-0.3248964392048988,-0.34614299964572276,-0.3199226603246521
-0.3317164670127719,-0.31836606880431806,-0.3004925355632516,-0.348798208575581
-0.31758706426196864,-0.3265201043038879,-0.3595872693190498,-0.32584541868805156
-0.34450036109490795,-0.3437799066063695,-0.3387916779341565,-0.3081381169447164
-0.31165348412158966,-0.3107958043675432,-0.33614985670666075,-0.36078441694912017
-0.3459690206307235,-0.3655931197395473,-0.30928087457031644,-0.3569246664366322
-0.32352713877306116,-0.3454716909817547,-0.3645634316313786,-0.35550157075461
-0.35198773193412247,-0.3519914795771583,-0.3127938896385011,-0.3436530803497863
-0.30304045747249975,-0.33277455499807557,-0.3330024255769757,-0.3262375447958179
-0.3143591564872937,-0.3069225402317301,-0.3284467048942648,-0.3073160888762226
-0.3441324372826997,-0.3289060989853825,-0.31067606560337885,-0.3205476932060575
-0.36966359907788776,-0.34214821541835927,-0.33684791447729806,-0.3354070681471102
-0.3132514155853183,-0.3260435371033351,-0.30408437853275927,-0.3459886109928812
-0.3093150244271952,-0.32220475311634106,-0.3320277867448542,-0.32299062808241524
-0.33757622491667794,-0.3160609981773103,-0.3248625912875732,-0.3259449452528748
-0.3154363950984588,-0.3478762703848101,-0.35648753105421394,-0.33867963423433817
-0.3366437380478815,-0.3825549752982623,-0.36036066023069674,-0.349998590592985
-0.35170851715608276,-0.33039057106597314,-0.3768373778785533,-0.3519403951265963
-0.31372813481493195,-0.3471181861201466,-0.34737046812112865,-0.3009920652288574
-0.291883495279944,-0.3307669376299921,-0.2994207923986491,-0.33950270357363416
-0.34599812436412086,-0.3132407294878784,-0.34644301732550853,-0.32870895926581367
-0.3331116799503984,-0.34971407040224806,-0.334363920895632,-0.3213504180024809
-0.33566458605513305,-0.32203327614675065,-0.3339638552171141,-0.2945302014455716
-0.32847569395087095,-0.3339237767505197,-0.3443823732004443,-0.35855019636408597
-0.34349575745876465,-0.331520669234267,-0.36339490090552745,-0.3362030440745118
-0.33495786505864883,-0.3276913689874158,-0.34528599885921313,-0.3111026631025225
-0.34539862022161316,-0.3395592903512066,-0.35156931215207904,-0.3191167533605173
-0.32419457391784107,-0.32943155526338225,-0.32961467850201925,-0.34992265089906505
-0.3294480436110044,-0.3498217716422432,-0.31849437862198215,-0.34811542508551474
-0.3153254552268136,-0.3444355186801894,-0.35511601187888037,-0.3128962426130496
-0.3329375757822653,-0.34227866998468237,-0.3245177942402253,-0.341832571842511
-0.3320791426428776,-0.33876379006766255,-0.36658228643620555,-0.34090991232487833
-0.3377959584114781,-0.3331502793861502,-0.32338909508754876,-0.32459358242425645
-0.34526619409091075,-0.3647001220275462,-0.35217687134956366,-0.3390911846518953
-0.3039448730655796,-0.33707827445677707,-0.3192623803916686,-0.33563257003086544
-0.2991841247681925,-0.33542351911531954,-0.338715412166524,-0.33268307543113945
-0.3318327828774171,-0.36288375533061307,-0.31734231959594666,-0.3439094686678031
-0.3275992758828345,-0.2992344345494775,-0.3103951055225675,-0.33827045979439896
-0.3216470958271838,-0.3428350639220022,-0.3359732944325829,-0.3084781406849382
-0.2914026192591794,-0.303014895508452,-0.3979720499421595,-0.30926729772903183
-0.32047760552189464,-0.36462667826972844,-0.3083988476767369,-0.34157368643656044
-0.31884482001586156,-0.3281284520071316,-0.30650368568528824,-0.3369567131029228
-0.3325305513799765,-0.30818128973451814,-0.34134469505400844,-0.3170068788337253
-0.32494327044343296,-0.33222869936164645,-0.33486845345145005,-0.35970038912513896
-0.3164159648068509,-0.2986135542005384,-0.359433625336888,-0.3331241740626028
-0.34402119439587076,-0.3194335539390674,-0.3464903948961533,-0.32723932366883135
-0.32345647170951275,-0.3227969226122591,-0.32627185581496104,-0.3040557855965217
-0.30676945351495166,-0.3301206802400747,-0.3304121279078863,-0.33105198908625294
-0.31021977616136365,-0.3184616464578915,-0.31856471290787747,-0.3329476459612218
-0.30199886296361306,-0.3464113656852164,-0.32552572359410925,-0.33725312489979525
-0.31172869494251215,-0.36562326616029767,-0.3496108006050845,-0.3218570795849588
-0.322626833978923,-0.3920166612171822,-0.30914735557885137,-0.3333812125048454
-0.3282177142491406,-0.32916468387544173,-0.33080237840556526,-0.351009496763974
-0.2920812094843416,-0.3552915261984085,-0.33030114623226686,-0.3530144346485639
-0.30822850669147117,-0.35498065209542956,-0.30602332894950157,-0.31790810974183237
-0.31880057026989256,-0.32401254315716993,-0.30865453544580207,-0.3282876541929769
-0.3221486471181582,-0.32547811911436503,-0.33868551792486334,-0.3254565285076496
-0.34191154982865063,-0.35439661012964363,-0.35130870907225653,-0.3332290237182774
-0.3264228187044881,-0.36466680233707216,-0.32053529014175475,-0.3258611684870089
-0.3455855755469214,-0.32104165921237393,-0.32885075988664164,-0.3493103069149361
-0.28684134144795864,-0.3519810321927516,-0.35060589831304934,-0.339585221460939
-0.36875222375405636,-0.32109472974622366,-0.34795073986648345,-0.33982137627913195
-0.3044475851827949,-0.34812125170680436,-0.332942223263634,-0.31701907377003813
-0.3199409857648985,-0.3132688851985693,-0.30249339349021265,-0.3698915809961784
-0.33649476118595395,-0.31341274912147943,-0.33324119580199807,-0.3175590388461909
-0.3545342944273886,-0.3347954062070818,-0.3506642816539594,-0.30131410641047884
-0.32627789732282797,-0.3092953365438702,-0.34130719853104813,-0.3239330059716483
-0.3405444526650092,-0.3392529063527351,-0.30951053046336086,-0.35515023234409276
-0.33607670129541206,-0.3176650470671084,-0.34854627898217133,-0.363038843620046
-0.3078391282791825,-0.3014290863699893,-0.31875801620691585,-0.3326519646258708
-0.3518413258593469,-0.3316761981309459,-0.34591192787362235,-0.34702956312251465
-0.3288971371362311,-0.34639796695351677,-0.33698592128314286,-0.30347810326897084
-0.335014442474358,-0.3271070452529518,-0.3390944283210531,-0.313805921413732
-0.3176776902578502,-0.3455148910823243,-0.3734232687251524,-0.3284029479399983
-0.34477627965011204,-0.3313865171646496,-0.3389156602912087,-0.35258574657348246
-0.3309265336408708,-0.34149176685964977,-0.32662202411713764,-0.3209544583563103
-0.3491859670110111,-0.3255858672307537,-0.29955612154160793,-0.33084790173687256
-0.34424621926638443,-0.330101525524529,-0.3088098432101715,-0.31340082168601513
-0.30629214320046905,-0.3278154362009283,-0.3475589335577259,-0.35788774646277743
-0.3054844533661324,-0.3338934675671965,-0.335018249409445,-0.3622093610854237
-0.34847925528788276,-0.33062902880619327,-0.3289074822231043,-0.30617326992040717
-0.3550918906070016,-0.3238076803696747,-0.34005214889923585,-0.31599276160636025
-0.3412137908069308,-0.3300903831919393,-0.3173310292382068,-0.33094292877062187
-0.3136436377302731,-0.30767868793924424,-0.316534877361127,-0.34946956788473904
-0.3213763493895794,-0.30969934229529605,-0.3616708740672444,-0.345832739502536
-0.33825679241227363,-0.3363206249162766,-0.3472655488830972,-0.34317288965235004
-0.355908400751404,-0.33961809433645623,-0.3535248784661609,-0.33781706423515684
-0.3423638152835728,-0.32442570121073067,-0.32127555645641037,-0.3414284414657553
-0.33384136703246187,-0.33294717235876514,-0.312529511695913,-0.3088547739026882
-0.3032646477081417,-0.3424637456018141,-0.3320843984617282,-0.33527391943750984
-0.332833419908574,-0.3162703758559642,-0.31351616410202654,-0.32794119391949067
-0.3400664061678647,-0.32401591440149197,-0.3364886194764468,-0.30999679911014666
-0.31829624219562996,-0.3116692682912465,-0.3168068356611223,-0.3188942831769911
-0.3284542700227161,-0.3349461203409884,-0.3400699181542092,-0.35604995998010636
-0.30325904191950803,-0.33666929900912246,-0.3559726952830713,-0.328292244202395
-0.36582758097139506,-0.2928487472256916,-0.3387415403310815,-0.35502139229878493
-0.3374629946343703,-0.30983353750936293,-0.32043476451327374,-0.3432136763585134
-0.3169523237814442,-0.3300669861572046,-0.341424081850884,-0.31225080021286183
-0.3123014548151269,-0.33419265812956017,-0.31205786537565816,-0.31429884012646153
-0.34385268354384424,-0.3523664477750047,-0.32612560521425155,-0.3155073853413054
-0.33905546694739114,-0.34085531641112427,-0.29841801754945174,-0.3433516403988225
-0.3142503199355398,-0.32589569466115814,-0.34862973277687487,-0.3538403563539007
-0.336126890039605,-0.3316972848913248,-0.3600259283384054,-0.309813673785864
-0.35695337713978914,-0.3529216181686919,-0.34203652229226145,-0.3420628559897907
-0.348093466927767,-0.3434797255909703,-0.3338161564918347,-0.3246064861901501
-0.3353921388733098,-0.32252742693855674,-0.3269074338755849,-0.31697219514693215
-0.3409671294881486,-0.3091042871289505,-0.3299045604446184,-0.30789663128298206
-0.35200315572279195,-0.34657256096411393,-0.3660209164005369,-0.3297909963148872
-0.30068033659651205,-0.2934932753289181,-0.31465984394277935,-0.31335862777850654
-0.3188328391826578,-0.31045449666899533,-0.3210410220458555,-0.3401842051658171
-0.3490376640935298,-0.328259111686446,-0.2932470592475261,-0.3162504330694204
-0.3530232767592492,-0.30645611770953585,-0.3467598068192018,-0.31322442639439585
-0.36368350157154083,-0.33519638817006275,-0.3245107534724386,-0.32654363021498156
-0.34244042055778995,-0.31451570099078346,-0.3213758563382782,-0.35341703882380643
-0.35379994932373154,-0.3452754811915896,-0.331052018057418,-0.32089759633170734
-0.34225304062119294,-0.32956625370707215,-0.31386387836198304,-0.33509363758676924
-0.29594540263858266,-0.3394827444355265,-0.3450980933065651,-0.3123272960879887
-0.3023905981870946,-0.31694728426714774,-0.3023363547562767,-0.34132134129378416
-0.3455128299443683,-0.32775438501413356,-0.34098360806767514,-0.32654255190306236
-0.3232292472231441,-0.31331157563258377,-0.34352264828041473,-0.33666481938225024
-0.31982261553139146,-0.3165796188614964,-0.29955244865209907,-0.34848375511451496
-0.3238351988043699,-0.31399842070019146,-0.2932995258697542,-0.3169061751556733
-0.36151063215450036,-0.3090919128446452,-0.34010932967752605,-0.3413686734757411
-0.3189642652797167,-0.32411108881671113,-0.3551789642692254,-0.3250919532416452
-0.3156828504070351,-0.3008471508927501,-0.332550206869651,-0.36164169331724605
-0.35628148539949805,-0.32441444514361584,-0.3464110809378791,-0.3083300214764324
-0.3174353371651964,-0.3609666077734163,-0.34203476417021544,-0.30652530926518795
-0.33126859472032283,-0.36469309024200547,-0.34357000093429924,-0.32556746265390807
-0.32684020641909045,-0.31268539082220514,-0.3336095747114019,-0.3234626810173402
-0.35093707067253255,-0.33046075226894656,-0.345471641472761,-0.3107779439202202
-0.3276249485527606,-0.3078694822415705,-0.346847852099711,-0.3217248745341195
-0.32469323344490236,-0.3179428066839694,-0.34516380158725235,-0.31919736976070684
-0.36738773726163293,-0.32123910754824775,-0.3041714961187394,-0.3208779469122584
-0.33798577731682594,-0.34819529821070977,-0.37372603860336034,-0.313450163145694
-0.3336964370564746,-0.32464559643098057,-0.3278708793387514,-0.3172981767031856
-0.3182016592172153,-0.3003570579672651,-0.3829150388674113,-0.2985348112515629
-0.3265452891485131,-0.3669457254830321,-0.34161835774996613,-0.3109061500175624
-0.3264125769458991,-0.32231437173452593,-0.35902467305483937,-0.3447740419312631
-0.3337083117418627,-0.311553567976819,-0.3459424649258923,-0.34909727887839676
-0.33275289604817093,-0.35486115162386483,-0.30818207309636764,-0.35480593424347223
-0.3367371701102417,-0.3301995494738472,-0.3231368079164822,-0.3437806767813168
-0.29777598383544757,-0.3456331049976392,-0.3381752058268538,-0.3315161522506883
-0.3206908156153862,-0.3316164593665125,-0.3648584981111376,-0.3585626471049513
-0.32627148145725715,-0.32438758166710363,-0.354485255239554,-0.31061367386424193
-0.33704384824517986,-0.3485176380395514,-0.3377186510357871,-0.3219725421822283
-0.3379783751734467,-0.32982860972164707,-0.3624825796950372,-0.30315484923229225
-0.3161192385057053,-0.32615939093415536,-0.3017566753781119,-0.31861951025723706
-0.33499169318994176,-0.35052498908853297,-0.3408359137583366,-0.33274009154189726
-0.34614558557586567,-0.339926641729829,-0.33199708988766263,-0.32836259990170036
-0.34544790516505225,-0.30026137036903267,-0.34813733887088116,-0.322394746903566
-0.35457093616590307,-0.3341176220430428,-0.33564279427475,-0.3465630177651442
-0.3087712026575302,-0.31792996159358017,-0.3277691311119161,-0.32298486788128067
-0.31732184595527374,-0.3410304670372081,-0.3326806629591636,-0.3364738860869021
-0.3576179307814874,-0.31805304552849206,-0.3360847995822633,-0.33267867588637323
-0.3628422572471237,-0.32327685606517015,-0.294907738139736,-0.33362629342112354
-0.3163324474629126,-0.3240907373772194,-0.3130837739632419,-0.3377358200477673
-0.3163221688687138,-0.3478532029389017,-0.3307945727797751,-0.30193821882530003
-0.31355273517040283,-0.3146206573803157,-0.3139203548423696,-0.34548054100497017
-0.37526609412822215,-0.31805688765426005,-0.3373209293538104,-0.31037407348157053
-0.31875487555967946,-0.3334078134287779,-0.3366940654457527,-0.32813449458674243
-0.3199564156739153,-0.354882438157478,-0.3110748468716789,-0.33661997877098254
-0.3141820982957958,-0.32822925255854213,-0.3727460732875501,-0.3424336535238119
-0.3314508869672941,-0.34073625006731567,-0.30895620701605114,-0.3268154962954034
-0.3394679639992577,-0.3317256196994813,-0.30867151363192435,-0.3184840009049525
-0.32578931326820026,-0.3781500132350796,-0.336122073339649,-0.33154619623506176
-0.33715566598133534,-0.34950986707071485,-0.30772591931699717,-0.3237215618171089
-0.34867394099868093,-0.3411211297584752,-0.3663212671693469,-0.3603080647365927
-0.3340928343562898,-0.3321422245578562,-0.3105450219813762,-0.3461582834544027
-0.31819337225388167,-0.3427460628741029,-0.3346608291396168,-0.32892630812039847
-0.3483708293808185,-0.3400802250956264,-0.31772717427701375,-0.3132507422765299
-0.3668492637715358,-0.30847532464921557,-0.30000026023579707,-0.3504736377073588
-0.3338176744347643,-0.34979809843039184,-0.32296487206670105,-0.35420616677574523
-0.33613747027318625,-0.3296094703015816,-0.32495026770533736,-0.3598902138602537
-0.3248690210786752,-0.33179206369995634,-0.32385276352129616,-0.35849473471402177
-0.32236228390147686,-0.3136742751522454,-0.35997358032145965,-0.35049593900693515
-0.3553623114121803,-0.36904123336611827,-0.3322314198525802,-0.3384277517215683
-0.30659288551700026,-0.3121683373548019,-0.32179243910385097,-0.3363083249313137
-0.33094011362039083,-0.30625882228478374,-0.3159103703697445,-0.3234140811082845
-0.3052002605252277,-0.345984197608485,-0.35226313792676006,-0.3202303701962064
-0.32839868507830966,-0.316074222978397,-0.3288836031837979,-0.3333473709923032
-0.35437981652673256,-0.34622924294596225,-0.35674541772716034,-0.3221558852669813
-0.35308744181232715,-0.33209484297396646,-0.33780612044715164,-0.3135517656019936
-0.31017536015811215,-0.33903881506692546,-0.3378836000110929,-0.31796322773113983
-0.346833576828049,-0.29031823880806285,-0.34673386538054074,-0.34479666653955515
-0.3501158866749559,-0.3172843018111634,-0.3376218424672662,-0.31300410615298785
-0.34085867900719086,-0.3108505703407413,-0.36310243201127784,-0.3192385171830236
-0.32156668168123725,-0.32634480210313543,-0.3088204428139616,-0.3237609036745989
-0.3576043899384493,-0.34239007369599594,-0.32679098689437047,-0.31529080112436547
-0.3108110602006343,-0.32983207812520365,-0.3274958560396031,-0.2929959939787713
-0.3472244239496884,-0.2986075485625805,-0.3222690044853825,-0.35029782923388714
-0.32400124582809636,-0.3180550032732651,-0.3072185558646839,-0.3545839834308557
-0.36823519727795617,-0.30735858065788996,-0.3774545881605517,-0.33984415399674206
-0.35895854066098415,-0.3394226101873169,-0.3289228874119565,-0.30094153113978656
-0.2996384094439118,-0.35811061244123255,-0.356965765914946,-0.3201933360185963
-0.3247789806253465,-0.31676453598265003,-0.36653582915609334,-0.3202083966907683
-0.30940370829639174,-0.3482158806141066,-0.30892612184211193,-0.3295243518927173
-0.3449615163617509,-0.3198983301058586,-0.33301854374349155,-0.3512737092284353
-0.31716489756276395,-0.3365424358189895,-0.3418124600731189,-0.3403011535397015
-0.33697401440841124,-0.3228813293642999,-0.32101995468551003,-0.3471548054503729
-0.32424599304501506,-0.311086903494319,-0.29172832994129305,-0.31929100729143856
-0.31743407101880194,-0.3596895093400181,-0.320137173572969,-0.3292665009218739
-0.3413985455214532,-0.3324419060617295,-0.3550331431646896,-0.3413827622601753
-0.33918534734610833,-0.3394021901808728,-0.3185812049911682,-0.3372158707823618
-0.3498759633832805,-0.3283348215472259,-0.31911561018010653,-0.3314325388262721
-0.32947259624113007,-0.32247722633121007,-0.3581845140815884,-0.30387329053866097
-0.3089589169455707,-0.3505741466373113,-0.34695940689722354,-0.31822558912194776
-0.2862281421207169,-0.34435548156031626,-0.34340203611604486,-0.3186911579652041
-0.31108431917630447,-0.31901282122390456,-0.38067213403977107,-0.33903280713007233
-0.32441491210533274,-0.328709630444115,-0.38854708508695063,-0.3359693808733984
-0.31220444481389525,-0.31628505799414486,-0.3491120925849116,-0.3219277028219402
-0.31801504717185697,-0.37628658116416724,-0.33532625380403447,-0.31366776973550536
-0.31700476956874635,-0.3227306779895288,-0.3344155540619424,-0.31852549859141943
-0.3579874395250388,-0.3195742191212646,-0.34588808733129955,-0.3326566601753828
-0.3010797571526295,-0.3097765074500154,-0.30713797874220333,-0.34520265036742115
-0.30421506224918893,-0.33283630173013456,-0.353454206879213,-0.31834961051222554
-0.32883599917742007,-0.3110769972373647,-0.2966594286953299,-0.3141209905437007
-0.35706966416313124,-0.31642833728256486,-0.31281465575704615,-0.3284714625455822
-0.33035861888157003,-0.364549714150235,-0.32198526654388915,-0.348219003349951
-0.3358676420050553,-0.32793515999188916,-0.31280939950205816,-0.33211472748958787
-0.32889021030770405,-0.3242938525089795,-0.33483171161053926,-0.323975686239712
